SeekerSkillSetId,UserAccountId,SkillSetId,SkillLevel
15436,UA003312,5467,II
15437,UA010146,36,I
15438,UA007690,5144,II
15439,UA004472,1607,III
15440,UA007715,2798,II
15441,UA007378,3602,I
15442,UA004381,2020,II
15443,UA004795,1815,III
15444,UA006483,5009,II
15445,UA007577,1643,I
15446,UA002636,2036,II
15447,UA007604,4079,III
15448,UA005015,1736,II
15449,UA000208,1711,I
15450,UA007877,1308,II
15451,UA001483,691,III
15452,UA008134,855,II
15453,UA007334,2432,I
15454,UA001411,541,II
15455,UA005121,3522,III
15456,UA002303,5291,II
15457,UA001090,4875,I
15458,UA003541,3020,II
15459,UA006364,3760,III
15460,UA006886,1522,II
15461,UA001679,1807,I
15462,UA001002,5627,II
15463,UA001038,2999,III
15464,UA002645,4329,II
15465,UA008687,217,I
15466,UA006690,5487,II
15467,UA001224,2640,III
15468,UA009050,4829,II
15469,UA005613,3925,I
15470,UA004795,1047,II
15471,UA002179,1994,III
15472,UA003584,315,II
15473,UA002199,5506,I
15474,UA002827,2426,II
15475,UA004519,994,III
15476,UA006431,3318,II
15477,UA001887,5248,I
15478,UA003879,1370,II
15479,UA001296,3733,III
15480,UA002517,2045,II
15481,UA005196,1251,I
15482,UA003687,3326,II
15483,UA009905,2228,III
15484,UA008572,3881,II
15485,UA007825,3715,I
15486,UA005279,1782,II
15487,UA006571,776,III
15488,UA007430,4228,II
15489,UA007289,536,I
15490,UA000300,159,II
15491,UA003376,3228,III
15492,UA008968,5264,II
15493,UA009006,2820,I
15494,UA009083,2710,II
15495,UA006858,5250,III
15496,UA007694,5536,II
15497,UA004696,5654,I
15498,UA006208,2227,II
15499,UA002790,5232,III
15500,UA001614,5787,II
15501,UA008903,4597,I
15502,UA001487,1492,II
15503,UA002026,5416,III
15504,UA004754,4602,II
15505,UA003461,3743,I
15506,UA004014,3112,II
15507,UA003895,300,III
15508,UA002537,5990,II
15509,UA008362,60,III
15510,UA006296,4834,II
15511,UA002370,108,I
15512,UA005476,1067,II
15513,UA002999,5242,III
15514,UA004979,2629,II
15515,UA008752,5936,I
15516,UA009321,5067,II
15517,UA009850,3570,III
15518,UA009984,581,II
15519,UA009481,1649,I
15520,UA009740,1592,II
15521,UA005971,4435,III
15522,UA006822,534,II
15523,UA009029,4734,I
15524,UA008438,2869,II
15525,UA001082,3762,III
15526,UA008484,2192,II
15527,UA008937,3233,I
15528,UA002365,3453,II
15529,UA004656,4500,III
15530,UA000788,87,II
15531,UA001966,1526,I
15532,UA008308,5210,II
15533,UA000052,1741,III
15534,UA000947,2539,II
15535,UA005076,3751,I
15536,UA003432,390,II
15537,UA004836,3651,III
15538,UA006467,3792,II
15539,UA003361,3171,I
15540,UA008331,2348,II
15541,UA009791,4946,III
15542,UA008614,5027,II
15543,UA005149,2013,I
15544,UA004231,5832,II
15545,UA007438,596,III
15546,UA000443,3664,II
15547,UA002607,823,I
15548,UA008527,1817,II
15549,UA007793,210,III
15550,UA006440,5821,II
15551,UA008292,5304,I
15552,UA005378,3849,II
15553,UA007861,360,III
15554,UA001993,1761,II
15555,UA008720,5538,I
15556,UA000531,3554,II
15557,UA005800,3576,III
15558,UA006523,591,II
15559,UA004776,4706,I
15560,UA001787,1719,II
15561,UA002857,718,III
15562,UA000130,2290,II
15563,UA008275,4359,I
15564,UA007364,4416,II
15565,UA003622,2752,III
15566,UA000186,1902,II
15567,UA003274,404,I
15568,UA001551,3405,II
15569,UA009747,3490,III
15570,UA010098,2486,II
15571,UA009896,784,I
15572,UA009897,988,II
15573,UA007087,5539,III
15574,UA005514,1489,II
15575,UA001161,2080,I
15576,UA008425,679,II
15577,UA006269,3345,III
15578,UA007270,1430,II
15579,UA005662,934,I
15580,UA009899,5056,II
15581,UA001594,5822,III
15582,UA009490,1633,II
15583,UA000863,5012,I
15584,UA000462,5791,II
15585,UA005837,3529,III
15586,UA009973,4522,II
15587,UA009528,2186,I
15588,UA005076,4994,II
15589,UA007099,3600,III
15590,UA003184,1041,II
15591,UA003947,3696,I
15592,UA003889,1513,II
15593,UA006456,1332,III
15594,UA004229,3618,II
15595,UA002621,2636,I
15596,UA008943,1345,II
15597,UA006246,4687,III
15598,UA000841,5860,II
15599,UA007867,2629,I
15600,UA005723,2271,II
15601,UA001634,2270,III
15602,UA004188,3413,II
15603,UA003317,4269,I
15604,UA010128,403,II
15605,UA009360,4583,III
15606,UA001997,912,II
15607,UA001076,4695,I
15608,UA004307,541,II
15609,UA005330,3549,III
15610,UA005585,717,II
15611,UA007312,289,I
15612,UA004649,2996,II
15613,UA007101,339,III
15614,UA001868,4698,II
15615,UA003953,1878,I
15616,UA000771,2554,II
15617,UA006422,3045,III
15618,UA006341,3805,II
15619,UA005193,869,I
15620,UA001407,422,II
15621,UA007595,1444,III
15622,UA005940,553,II
15623,UA001881,774,I
15624,UA008674,95,II
15625,UA006959,495,III
15626,UA006379,3197,II
15627,UA008323,592,I
15628,UA001837,3141,II
15629,UA002972,2174,III
15630,UA007809,4334,II
15631,UA000077,4920,I
15632,UA008258,3378,II
15633,UA004989,5249,III
15634,UA000183,1446,II
15635,UA006157,3527,I
15636,UA008565,2698,II
15637,UA000142,782,III
15638,UA001680,1892,II
15639,UA002653,2848,I
15640,UA006608,5697,II
15641,UA001140,2663,III
15642,UA001768,1860,II
15643,UA005491,4983,I
15644,UA000146,1152,II
15645,UA004706,5832,III
15646,UA004233,66,II
15647,UA000438,4447,I
15648,UA007800,4962,II
15649,UA003214,1363,III
15650,UA004689,2056,II
15651,UA000590,5886,I
15652,UA006581,3309,II
15653,UA000844,1900,III
15654,UA002889,802,II
15655,UA003391,5908,I
15656,UA001220,5462,II
15657,UA008062,3271,III
15658,UA000371,1118,II
15659,UA008642,5531,I
15660,UA003120,125,II
15661,UA005012,3239,III
15662,UA005850,4497,II
15663,UA000910,3254,I
15664,UA001275,1651,II
15665,UA007961,3954,III
15666,UA009383,3774,II
15667,UA009540,4201,I
15668,UA008485,3970,II
15669,UA000292,4730,III
15670,UA008190,4480,II
15671,UA006050,1159,I
15672,UA001541,2515,II
15673,UA010175,850,III
15674,UA009729,5676,II
15675,UA010106,1301,I
15676,UA009078,107,II
15677,UA004053,691,III
15678,UA009314,5688,II
15679,UA007424,5924,I
15680,UA000321,5418,II
15681,UA009558,5282,III
15682,UA001586,5283,II
15683,UA000468,779,I
15684,UA005827,422,II
15685,UA009860,38,III
15686,UA005664,1862,II
15687,UA007955,3173,I
15688,UA009419,3367,II
15689,UA007324,1054,III
15690,UA004560,3961,II
15691,UA002992,3223,I
15692,UA002955,3182,II
15693,UA003385,5417,III
15694,UA008459,2198,II
15695,UA006704,3636,I
15696,UA004511,3508,II
15697,UA006439,4150,III
15698,UA004152,3273,II
15699,UA000018,5448,I
15700,UA008526,5328,II
15701,UA002052,2268,III
15702,UA001009,1477,II
15703,UA002980,1774,I
15704,UA003777,4771,II
15705,UA003238,5273,III
15706,UA002762,394,II
15707,UA006303,732,I
15708,UA007161,3791,II
15709,UA005159,4757,III
15710,UA008571,5378,II
15711,UA004377,4064,I
15712,UA001358,3057,II
15713,UA005970,1641,III
15714,UA009912,2264,II
15715,UA007634,1416,I
15716,UA005911,257,II
15717,UA001313,3021,III
15718,UA009832,5923,II
15719,UA003691,5356,I
15720,UA001563,3816,II
15721,UA009382,4651,III
15722,UA009833,2217,II
15723,UA002140,2881,I
15724,UA005934,1883,II
15725,UA007663,2360,III
15726,UA000607,2964,II
15727,UA007575,5550,I
15728,UA008486,599,II
15729,UA001097,1609,III
15730,UA009647,5135,II
15731,UA005443,1870,III
15732,UA009915,3609,II
15733,UA003887,533,I
15734,UA005484,2184,II
15735,UA001420,4789,III
15736,UA007815,3806,II
15737,UA001772,1817,I
15738,UA002106,3834,II
15739,UA000298,2230,III
15740,UA009248,1946,II
15741,UA001552,5896,I
15742,UA005092,4288,II
15743,UA006444,4639,III
15744,UA004844,813,II
15745,UA003874,5718,I
15746,UA004408,4185,II
15747,UA001526,2339,III
15748,UA001381,618,II
15749,UA009428,5417,I
15750,UA004056,5042,II
15751,UA007456,4650,III
15752,UA009118,1210,II
15753,UA007935,337,I
15754,UA002737,4966,II
15755,UA000265,4586,III
15756,UA004734,1788,II
15757,UA004111,1735,I
15758,UA002324,4655,II
15759,UA001546,5,III
15760,UA001539,4743,II
15761,UA001985,330,I
15762,UA009380,3319,II
15763,UA003304,4451,III
15764,UA002031,2755,II
15765,UA006958,334,I
15766,UA006074,3192,II
15767,UA000334,2313,III
15768,UA009600,2107,II
15769,UA001811,4727,I
15770,UA009739,5168,II
15771,UA007390,3183,III
15772,UA005180,5937,II
15773,UA000076,716,I
15774,UA002830,3767,II
15775,UA006227,1585,III
15776,UA009323,2321,II
15777,UA004636,2504,I
15778,UA005568,5521,II
15779,UA001352,5279,III
15780,UA004318,5083,II
15781,UA008888,1339,I
15782,UA002407,4264,II
15783,UA001735,1336,III
15784,UA005656,2587,II
15785,UA001837,2378,I
15786,UA005582,969,II
15787,UA002064,1402,III
15788,UA008725,1084,II
15789,UA004793,5687,I
15790,UA001725,1727,II
15791,UA006770,2671,III
15792,UA007037,1950,II
15793,UA006339,4303,I
15794,UA009170,2779,II
15795,UA000236,4688,III
15796,UA004509,4740,II
15797,UA003819,4675,I
15798,UA009974,613,II
15799,UA005725,5285,III
15800,UA004029,1822,II
15801,UA002302,987,I
15802,UA000801,3692,II
15803,UA006280,3476,III
15804,UA002924,3359,II
15805,UA007828,2654,I
15806,UA007482,297,II
15807,UA003595,426,III
15808,UA003664,5566,II
15809,UA001435,862,I
15810,UA008210,1127,II
15811,UA003531,4793,III
15812,UA002110,4322,II
15813,UA006386,3115,I
15814,UA001709,4760,II
15815,UA000972,4471,III
15816,UA002480,2475,II
15817,UA006026,5742,I
15818,UA008313,1205,II
15819,UA008770,5805,III
15820,UA003557,2290,II
15821,UA009282,2980,I
15822,UA004709,4127,II
15823,UA002263,761,III
15824,UA007287,4970,II
15825,UA007204,4837,I
15826,UA007242,2276,II
15827,UA005164,2249,III
15828,UA006993,4515,II
15829,UA003904,3095,I
15830,UA003807,1328,II
15831,UA001549,2330,III
15832,UA006659,474,II
15833,UA009453,177,I
15834,UA003838,512,II
15835,UA001502,5348,III
15836,UA004735,1617,II
15837,UA002000,2752,I
15838,UA006342,1595,II
15839,UA004508,4010,III
15840,UA006366,1793,II
15841,UA002762,343,I
15842,UA006387,1483,II
15843,UA008506,5601,III
15844,UA008069,3958,II
15845,UA001688,5827,I
15846,UA001665,2307,II
15847,UA000367,921,III
15848,UA003180,5360,II
15849,UA006986,639,I
15850,UA000430,494,II
15851,UA008011,3023,III
15852,UA005840,3682,II
15853,UA003018,3783,I
15854,UA008646,2391,II
15855,UA002007,5690,III
15856,UA005206,3825,II
15857,UA008057,1845,I
15858,UA008806,1106,II
15859,UA002535,2724,III
15860,UA009521,3981,II
15861,UA000330,4178,I
15862,UA005118,3125,II
15863,UA008881,5507,III
15864,UA008544,2087,II
15865,UA001550,5930,I
15866,UA006371,532,II
15867,UA000359,4171,III
15868,UA005716,4631,II
15869,UA002309,4327,I
15870,UA007565,5929,II
15871,UA005952,4609,III
15872,UA004084,4118,II
15873,UA004298,715,I
15874,UA004203,2906,II
15875,UA009232,4462,III
15876,UA004720,3770,II
15877,UA003552,1001,I
15878,UA006278,333,II
15879,UA001435,5807,III
15880,UA002515,5622,II
15881,UA004437,2908,I
15882,UA000801,5604,II
15883,UA010153,2026,III
15884,UA003685,2736,II
15885,UA007061,3666,I
15886,UA000044,4856,II
15887,UA003568,1592,III
15888,UA006770,765,II
15889,UA004552,3778,I
15890,UA003655,1130,II
15891,UA002983,968,III
15892,UA008108,5093,II
15893,UA007154,3930,I
15894,UA007862,4013,II
15895,UA005104,5648,III
15896,UA003717,1880,II
15897,UA000787,790,I
15898,UA004184,4164,II
15899,UA001038,614,III
15900,UA001699,1447,II
15901,UA007442,5236,I
15902,UA003383,5242,II
15903,UA001180,542,III
15904,UA000197,457,II
15905,UA000107,3820,I
15906,UA000479,1487,II
15907,UA005603,1270,III
15908,UA008494,4401,II
15909,UA003798,1597,I
15910,UA006079,2920,II
15911,UA003405,5502,III
15912,UA002824,4932,II
15913,UA002574,4615,I
15914,UA001413,3295,II
15915,UA003404,4755,III
15916,UA005731,3280,II
15917,UA003126,3245,I
15918,UA001087,2677,II
15919,UA003630,3392,III
15920,UA001260,542,II
15921,UA002891,5711,I
15922,UA004062,2039,II
15923,UA008553,98,III
15924,UA007773,3697,II
15925,UA007135,4787,I
15926,UA002009,3494,II
15927,UA006323,1819,III
15928,UA006283,4986,II
15929,UA000404,2618,I
15930,UA007036,3736,II
15931,UA005915,5408,III
15932,UA007108,3690,II
15933,UA008338,1996,I
15934,UA001759,1325,II
15935,UA009948,2175,III
15936,UA002209,642,II
15937,UA007722,1337,I
15938,UA004630,1511,II
15939,UA002972,2571,III
15940,UA006550,3077,II
15941,UA001970,1999,I
15942,UA006169,2205,II
15943,UA005820,842,III
15944,UA009523,3013,II
15945,UA008250,4176,I
15946,UA000334,2785,II
15947,UA007959,1992,III
15948,UA006196,3100,II
15949,UA002857,5634,I
15950,UA004710,2935,II
15951,UA006989,5646,III
15952,UA005185,1957,II
15953,UA006253,4863,III
15954,UA009214,754,II
15955,UA001036,2978,I
15956,UA004774,2325,II
15957,UA001441,318,III
15958,UA007525,4385,II
15959,UA000723,945,I
15960,UA009415,1823,II
15961,UA000565,195,III
15962,UA002413,5898,II
15963,UA004068,3769,I
15964,UA007130,2652,II
15965,UA003690,782,III
15966,UA005700,4924,II
15967,UA004641,2849,I
15968,UA008332,5221,II
15969,UA001254,5345,III
15970,UA001535,3412,II
15971,UA009235,3622,I
15972,UA004702,2203,II
15973,UA006658,5446,III
15974,UA007541,5485,II
15975,UA008869,364,I
15976,UA005318,2089,II
15977,UA008282,2071,III
15978,UA003397,557,II
15979,UA004901,3654,I
15980,UA008143,1519,II
15981,UA000818,3142,III
15982,UA000229,2301,II
15983,UA005324,4670,I
15984,UA000869,2901,II
15985,UA002884,4552,III
15986,UA003580,21,II
15987,UA000618,2052,I
15988,UA002226,5883,II
15989,UA008436,624,III
15990,UA008600,4988,II
15991,UA004822,328,I
15992,UA000468,5681,II
15993,UA003496,740,III
15994,UA001760,3992,II
15995,UA000874,520,I
15996,UA009278,4370,II
15997,UA004888,5812,III
15998,UA003079,267,II
15999,UA000564,5179,I
16000,UA000378,2799,II
16001,UA001562,188,III
16002,UA007150,365,II
16003,UA009289,3373,I
16004,UA003433,517,II
16005,UA009224,2502,III
16006,UA004383,1356,II
16007,UA003546,1486,I
16008,UA004347,4397,II
16009,UA006998,5477,III
16010,UA004703,841,II
16011,UA009210,5018,I
16012,UA000704,3586,II
16013,UA008411,1064,III
16014,UA001680,98,II
16015,UA006716,3375,I
16016,UA003514,2690,II
16017,UA005070,2176,III
16018,UA008331,4136,II
16019,UA009149,4161,I
16020,UA004766,4773,II
16021,UA009576,3234,III
16022,UA007955,1047,II
16023,UA007803,2938,I
16024,UA007911,5159,II
16025,UA004442,2418,III
16026,UA002665,1173,II
16027,UA006720,5762,I
16028,UA003124,2093,II
16029,UA007856,350,III
16030,UA003834,1931,II
16031,UA005040,581,I
16032,UA002764,14,II
16033,UA010105,3676,III
16034,UA003232,401,II
16035,UA000296,3162,I
16036,UA002286,2174,II
16037,UA003617,535,III
16038,UA005757,1703,II
16039,UA000841,3104,I
16040,UA000387,1172,II
16041,UA005474,841,III
16042,UA000460,3527,II
16043,UA009655,610,I
16044,UA002170,4437,II
16045,UA006826,3478,III
16046,UA002003,3295,II
16047,UA006754,5289,I
16048,UA002189,4087,II
16049,UA002583,1149,III
16050,UA008064,2650,II
16051,UA005386,1858,I
16052,UA009990,3792,II
16053,UA003003,5750,III
16054,UA005973,2030,II
16055,UA005000,2567,I
16056,UA007944,4717,II
16057,UA000314,3993,III
16058,UA006209,1061,II
16059,UA001538,1908,I
16060,UA001618,4777,II
16061,UA007861,5856,III
16062,UA004805,2069,II
16063,UA001480,2682,I
16064,UA002140,1383,II
16065,UA006066,5691,III
16066,UA001371,2549,II
16067,UA005863,1677,I
16068,UA009165,3728,II
16069,UA009556,4577,III
16070,UA003103,2471,II
16071,UA003059,3655,I
16072,UA001290,5856,II
16073,UA009643,1208,III
16074,UA000066,4609,II
16075,UA004024,1139,I
16076,UA006161,2238,II
16077,UA000095,1265,III
16078,UA009050,4139,II
16079,UA001692,1310,I
16080,UA004598,5894,II
16081,UA007117,2622,III
16082,UA001410,1566,II
16083,UA009166,4324,I
16084,UA000162,1146,II
16085,UA000967,3012,III
16086,UA002762,606,II
16087,UA006987,5315,I
16088,UA005107,3519,II
16089,UA008405,1243,III
16090,UA002375,1984,II
16091,UA004018,1684,I
16092,UA005233,4172,II
16093,UA010045,5159,III
16094,UA008589,226,II
16095,UA006149,4054,I
16096,UA001404,3270,II
16097,UA009522,2841,III
16098,UA001912,4886,II
16099,UA000698,2549,I
16100,UA004062,2417,II
16101,UA006733,5244,III
16102,UA006170,636,II
16103,UA007083,1618,I
16104,UA002073,2745,II
16105,UA002666,4228,III
16106,UA002745,2502,II
16107,UA009284,1257,I
16108,UA006744,5341,II
16109,UA001810,2488,III
16110,UA006577,2283,II
16111,UA004717,4986,I
16112,UA000830,2250,II
16113,UA001675,527,III
16114,UA007757,2173,II
16115,UA001929,1507,I
16116,UA003094,3394,II
16117,UA008193,5083,III
16118,UA004829,5586,II
16119,UA007335,791,I
16120,UA002102,5085,II
16121,UA005376,997,III
16122,UA006160,913,II
16123,UA008397,19,I
16124,UA008440,3579,II
16125,UA001337,1022,III
16126,UA007508,5474,II
16127,UA001993,1024,I
16128,UA004349,2869,II
16129,UA003689,1669,III
16130,UA005241,5704,II
16131,UA000591,841,I
16132,UA005266,901,II
16133,UA007178,2123,III
16134,UA002356,204,II
16135,UA008851,5667,I
16136,UA005339,3179,II
16137,UA000727,136,III
16138,UA007208,4423,II
16139,UA005328,308,I
16140,UA000003,5402,II
16141,UA007279,4922,III
16142,UA006488,3595,II
16143,UA001268,2395,I
16144,UA007341,3008,II
16145,UA008104,2395,III
16146,UA001536,3325,II
16147,UA000995,2795,I
16148,UA006314,5329,II
16149,UA007634,5499,III
16150,UA005600,5586,II
16151,UA007507,3306,I
16152,UA003138,2805,II
16153,UA007382,4296,III
16154,UA002213,2423,II
16155,UA009335,2864,I
16156,UA006759,1538,II
16157,UA004714,4911,III
16158,UA003585,4321,II
16159,UA002605,2226,I
16160,UA005263,4502,II
16161,UA010065,242,III
16162,UA006840,3186,II
16163,UA007969,4211,I
16164,UA009224,2643,II
16165,UA001652,1783,III
16166,UA002398,1840,II
16167,UA007679,313,I
16168,UA002409,3249,II
16169,UA001925,3404,III
16170,UA007060,2064,II
16171,UA010012,287,I
16172,UA001492,3274,II
16173,UA005069,2085,III
16174,UA002025,2959,II
16175,UA008080,2480,III
16176,UA010070,1206,II
16177,UA007217,307,I
16178,UA005489,2608,II
16179,UA000357,1769,III
16180,UA003876,2135,II
16181,UA007348,844,I
16182,UA009892,1396,II
16183,UA009265,4847,III
16184,UA006643,2263,II
16185,UA003863,2110,I
16186,UA005551,4422,II
16187,UA003646,1932,III
16188,UA009555,1827,II
16189,UA009460,5340,I
16190,UA001001,3289,II
16191,UA003258,5285,III
16192,UA004761,3963,II
16193,UA009208,3154,I
16194,UA000975,4663,II
16195,UA006599,2404,III
16196,UA008707,3638,II
16197,UA000271,5219,I
16198,UA004493,3711,II
16199,UA002724,914,III
16200,UA001999,66,II
16201,UA009638,2528,I
16202,UA008519,5777,II
16203,UA006297,4114,III
16204,UA002445,1961,II
16205,UA000971,2585,I
16206,UA008595,1145,II
16207,UA005352,1712,III
16208,UA007592,2091,II
16209,UA010044,1177,I
16210,UA001992,3939,II
16211,UA003715,4538,III
16212,UA006741,3600,II
16213,UA008862,2029,I
16214,UA005420,5519,II
16215,UA000343,735,III
16216,UA001717,2537,II
16217,UA006834,5765,I
16218,UA000833,338,II
16219,UA005270,2335,III
16220,UA003038,4647,II
16221,UA001365,4406,I
16222,UA002548,3969,II
16223,UA006812,4231,III
16224,UA004151,2045,II
16225,UA003279,3613,I
16226,UA004156,5101,II
16227,UA002356,3049,III
16228,UA003939,710,II
16229,UA000051,2117,I
16230,UA000892,5644,II
16231,UA009296,706,III
16232,UA004292,3477,II
16233,UA000173,2032,I
16234,UA009856,2653,II
16235,UA009108,1914,III
16236,UA008273,218,II
16237,UA008932,1261,I
16238,UA006538,1720,II
16239,UA005793,44,III
16240,UA003993,2428,II
16241,UA009834,1321,I
16242,UA003109,5053,II
16243,UA001108,4176,III
16244,UA002962,3337,II
16245,UA007941,3040,I
16246,UA008861,208,II
16247,UA005914,1350,III
16248,UA008749,3935,II
16249,UA001940,4092,I
16250,UA002497,190,II
16251,UA002217,4901,III
16252,UA003310,5177,II
16253,UA006731,3624,I
16254,UA001528,5111,II
16255,UA002652,3523,III
16256,UA001124,2452,II
16257,UA010054,5007,I
16258,UA004812,3931,II
16259,UA004450,4120,III
16260,UA004253,4564,II
16261,UA003229,2137,I
16262,UA004432,2535,II
16263,UA002083,4308,III
16264,UA005509,1296,II
16265,UA000810,3876,I
16266,UA001644,5457,II
16267,UA002253,1003,III
16268,UA010051,5315,II
16269,UA008234,4076,I
16270,UA001300,4507,II
16271,UA005800,3487,III
16272,UA005915,5487,II
16273,UA000280,2000,I
16274,UA000651,3620,II
16275,UA004715,907,III
16276,UA001225,5962,II
16277,UA004427,1825,I
16278,UA002400,601,II
16279,UA003136,5896,III
16280,UA001204,4532,II
16281,UA007189,1605,I
16282,UA006168,183,II
16283,UA008705,393,III
16284,UA005147,2030,II
16285,UA005241,1162,I
16286,UA001750,3131,II
16287,UA007443,5468,III
16288,UA001043,3073,II
16289,UA002524,336,I
16290,UA006241,1662,II
16291,UA003216,4410,III
16292,UA005292,5088,II
16293,UA003135,2277,I
16294,UA009846,5042,II
16295,UA001035,158,III
16296,UA005336,3247,II
16297,UA009445,4465,I
16298,UA005800,2922,II
16299,UA003407,163,III
16300,UA003606,1398,II
16301,UA007684,3556,I
16302,UA002250,3741,II
16303,UA000794,1499,III
16304,UA002885,1969,II
16305,UA005787,4412,I
16306,UA008150,3856,II
16307,UA005093,5760,III
16308,UA003985,2422,II
16309,UA005577,3256,I
16310,UA002882,3163,II
16311,UA004435,4870,III
16312,UA001544,2322,II
16313,UA005145,3236,I
16314,UA009896,3532,II
16315,UA000036,4318,III
16316,UA003953,4286,II
16317,UA007159,893,I
16318,UA005039,1577,II
16319,UA009721,1849,III
16320,UA009687,227,II
