UserAccountId,LastLoginDate,LastJobApplyDate,LastJobPostDate
UA015693,2017-05-01,NULL,NULL
UA015694,2018-02-28,NULL,2018-02-28
UA015695,2018-04-23,NULL,2018-04-23
UA015696,2017-10-14,NULL,NULL
UA015697,2018-04-26,NULL,2018-04-26
UA015698,2018-03-10,NULL,2018-03-10
UA015699,2018-04-08,NULL,2018-04-08
UA015700,2018-04-19,NULL,2018-04-19
UA015701,2018-04-19,NULL,2018-04-19
UA015702,2018-03-30,NULL,2018-03-30
UA015703,2018-03-20,NULL,2018-03-20
UA015704,2018-03-21,NULL,2018-03-21
UA015705,2018-04-13,NULL,2018-04-13
UA015706,2018-03-03,NULL,2018-03-03
UA015707,2018-02-08,NULL,2018-02-08
UA015708,2018-03-23,NULL,2018-03-23
UA015709,2018-03-13,NULL,2018-03-13
UA015710,2018-03-06,NULL,2018-03-06
UA015711,2018-04-15,NULL,2018-04-15
UA015712,2018-04-23,NULL,2018-04-23
UA015713,2018-02-13,NULL,2018-02-13
UA015714,2017-09-16,NULL,NULL
UA015715,2017-01-08,NULL,NULL
UA015716,2017-02-17,NULL,NULL
UA015717,2018-03-28,NULL,2018-03-28
UA015718,2018-03-28,NULL,2018-03-28
UA015719,2018-03-21,NULL,2018-03-21
UA015720,2018-04-29,NULL,2018-04-29
UA015721,2018-04-17,NULL,2018-04-17
UA015722,2018-03-18,NULL,2018-03-18
UA015723,2018-03-13,NULL,2018-03-13
UA015724,2018-04-17,NULL,2018-04-17
UA015725,2018-01-30,NULL,2018-01-30
UA015726,2018-03-26,NULL,2018-03-26
UA015727,2018-03-03,NULL,2018-03-03
UA015728,2018-03-22,NULL,2018-03-22
UA015729,2018-03-14,NULL,2018-03-14
UA015730,2018-01-10,NULL,2018-01-10
UA015731,2018-01-20,NULL,2018-01-20
UA015732,2018-04-25,NULL,2018-04-25
UA015733,2017-09-29,NULL,NULL
UA015734,2017-02-11,NULL,NULL
UA015735,2018-04-07,NULL,2018-04-07
UA015736,2018-02-18,NULL,2018-02-18
UA015737,2018-04-15,NULL,2018-04-15
UA015738,2018-03-13,NULL,2018-03-13
UA015739,2018-03-13,NULL,2018-03-13
UA015740,2017-02-08,NULL,NULL
UA015741,2018-03-12,NULL,2018-03-12
UA015742,2018-04-03,NULL,2018-04-03
UA015743,2018-03-20,NULL,2018-03-20
UA015744,2017-03-07,NULL,NULL
UA015745,2018-04-07,NULL,2018-04-07
UA015746,2018-01-19,NULL,2018-01-19
UA015747,2018-03-31,NULL,2018-03-31
UA015748,2017-09-11,NULL,NULL
UA015749,2018-02-06,NULL,2018-02-06
UA015750,2018-03-25,NULL,2018-03-25
UA015751,2018-03-16,NULL,2018-03-16
UA015752,2018-04-11,NULL,2018-04-11
UA015753,2018-02-20,NULL,2018-02-20
UA015754,2018-02-22,NULL,2018-02-22
UA015755,2018-04-26,NULL,2018-04-26
UA015756,2017-04-25,NULL,NULL
UA015757,2018-03-17,NULL,2018-03-17
UA015758,2018-03-20,NULL,2018-03-20
UA015759,2018-04-21,NULL,2018-04-21
UA015760,2018-04-20,NULL,2018-04-20
UA015761,2018-02-02,NULL,2018-02-02
UA015762,2018-04-09,NULL,2018-04-09
UA015763,2018-03-11,NULL,2018-03-11
UA015764,2018-02-04,NULL,2018-02-04
UA015765,2018-02-11,NULL,2018-02-11
UA015766,2018-03-31,NULL,2018-03-31
UA015767,2018-04-28,NULL,2018-04-28
UA015768,2017-04-24,NULL,NULL
UA015769,2018-03-22,NULL,2018-03-22
UA015770,2018-03-27,NULL,2018-03-27
UA015771,2017-04-16,NULL,NULL
UA015772,2018-04-29,NULL,2018-04-29
UA015773,2018-03-16,NULL,2018-03-16
UA015774,2018-04-08,NULL,2018-04-08
UA015775,2018-02-26,NULL,2018-02-26
UA015776,2018-01-16,NULL,2018-01-16
UA015777,2018-04-07,NULL,2018-04-07
UA015778,2018-04-23,NULL,2018-04-23
UA015779,2018-04-13,NULL,2018-04-13
UA015780,2018-04-19,NULL,2018-04-19
UA015781,2017-11-04,NULL,NULL
UA015782,2018-02-09,NULL,2018-02-09
UA015783,2018-03-02,NULL,2018-03-02
UA015784,2018-03-13,NULL,2018-03-13
UA015785,2018-04-17,NULL,2018-04-17
UA015786,2018-04-08,NULL,2018-04-08
UA015787,2018-04-23,NULL,2018-04-23
UA015788,2018-04-05,NULL,2018-04-05
UA015789,2018-01-29,NULL,2018-01-29
UA015790,2018-04-21,NULL,2018-04-21
UA015791,2018-04-27,NULL,2018-04-27
UA015792,2017-04-03,NULL,NULL
UA015793,2018-04-02,NULL,2018-04-02
UA015794,2018-01-02,NULL,2018-01-02
UA015795,2018-02-23,NULL,2018-02-23
UA015796,2018-04-20,NULL,2018-04-20
UA015797,2018-01-27,NULL,2018-01-27
UA015798,2018-04-27,NULL,2018-04-27
UA015799,2018-03-02,NULL,2018-03-02
UA015800,2018-03-27,NULL,2018-03-27
UA015801,2018-04-26,NULL,2018-04-26
UA015802,2018-02-22,NULL,2018-02-22
UA015803,2018-03-02,NULL,2018-03-02
UA015804,2018-02-28,NULL,2018-02-28
UA015805,2018-02-28,NULL,2018-02-28
UA015806,2018-03-31,NULL,2018-03-31
UA015807,2018-04-07,NULL,2018-04-07
UA015808,2018-04-21,NULL,2018-04-21
UA015809,2018-03-02,NULL,2018-03-02
UA015810,2018-04-13,NULL,2018-04-13
UA015811,2018-04-25,NULL,2018-04-25
UA015812,2018-04-17,NULL,2018-04-17
UA015813,2018-04-26,NULL,2018-04-26
UA015814,2018-05-01,NULL,2018-05-01
UA015815,2018-04-19,NULL,2018-04-19
UA015816,2017-05-03,NULL,NULL
UA015817,2018-02-03,NULL,2018-02-03
UA015818,2018-04-13,NULL,2018-04-13
UA015819,2018-03-19,NULL,2018-03-19
UA015820,2018-04-21,NULL,2018-04-21
UA015821,2018-04-08,NULL,2018-04-08
UA015822,2018-02-11,NULL,2018-02-11
UA015823,2018-02-06,NULL,2018-02-06
UA015824,2018-02-12,NULL,2018-02-12
UA015825,2017-03-12,NULL,NULL
UA015826,2018-04-08,NULL,2018-04-08
UA015827,2018-02-17,NULL,2018-02-17
UA015828,2018-04-30,NULL,2018-04-30
UA015829,2018-04-29,NULL,2018-04-29
UA015830,2018-04-28,NULL,2018-04-28
UA015831,2018-04-22,NULL,2018-04-22
UA015832,2017-04-09,NULL,NULL
UA015833,2018-03-13,NULL,2018-03-13
UA015834,2018-03-18,NULL,2018-03-18
UA015835,2018-03-23,NULL,2018-03-23
UA015836,2017-08-22,NULL,NULL
UA015837,2017-11-24,NULL,NULL
UA015838,2018-04-29,NULL,2018-04-29
UA015839,2018-04-01,NULL,2018-04-01
UA015840,2018-04-10,NULL,2018-04-10
UA015841,2018-02-24,NULL,2018-02-24
UA015842,2018-01-08,NULL,2018-01-08
UA015843,2018-03-31,NULL,2018-03-31
UA015844,2018-02-04,NULL,2018-02-04
UA015845,2018-03-14,NULL,2018-03-14
UA015846,2018-03-13,NULL,2018-03-13
UA015847,2018-02-27,NULL,2018-02-27
UA015848,2018-04-25,NULL,2018-04-25
UA015849,2018-04-18,NULL,2018-04-18
UA015850,2018-03-09,NULL,2018-03-09
UA015851,2018-04-03,NULL,2018-04-03
UA015852,2018-04-22,NULL,2018-04-22
UA015853,2018-01-16,NULL,2018-01-16
UA015854,2018-04-20,NULL,2018-04-20
UA015855,2018-01-23,NULL,2018-01-23
UA015856,2018-01-12,NULL,2018-01-12
UA015857,2017-05-19,NULL,NULL
UA015858,2018-04-15,NULL,2018-04-15
UA015859,2018-03-18,NULL,2018-03-18
UA015860,2018-04-17,NULL,2018-04-17
UA015861,2018-02-10,NULL,2018-02-10
UA015862,2018-02-06,NULL,2018-02-06
UA015863,2018-04-11,NULL,2018-04-11
UA015864,2018-04-24,NULL,2018-04-24
UA015865,2018-03-11,NULL,2018-03-11
UA015866,2018-03-28,NULL,2018-03-28
UA015867,2018-03-15,NULL,2018-03-15
UA015868,2018-04-12,NULL,2018-04-12
UA015869,2018-03-29,NULL,2018-03-29
UA015870,2018-03-16,NULL,2018-03-16
UA015871,2018-04-12,NULL,2018-04-12
UA015872,2018-04-29,NULL,2018-04-29
UA015873,2018-02-08,NULL,2018-02-08
UA015874,2018-04-27,NULL,2018-04-27
UA015875,2018-04-26,NULL,2018-04-26
UA015876,2018-03-19,NULL,2018-03-19
UA015877,2018-01-21,NULL,2018-01-21
UA015878,2018-03-24,NULL,2018-03-24
UA015879,2018-02-13,NULL,2018-02-13
UA015880,2018-04-26,NULL,2018-04-26
UA015881,2018-04-16,NULL,2018-04-16
UA015882,2018-04-17,NULL,2018-04-17
UA015883,2018-04-08,NULL,2018-04-08
UA015884,2018-03-13,NULL,2018-03-13
UA015885,2018-04-24,NULL,2018-04-24
UA015886,2018-04-04,NULL,2018-04-04
UA015887,2018-03-25,NULL,2018-03-25
UA015888,2018-04-13,NULL,2018-04-13
UA015889,2018-02-01,NULL,2018-02-01
UA015890,2018-04-17,NULL,2018-04-17
UA015891,2018-04-02,NULL,2018-04-02
UA015892,2018-01-29,NULL,2018-01-29
UA015893,2018-04-13,NULL,2018-04-13
UA015894,2018-02-22,NULL,2018-02-22
UA015895,2018-04-07,NULL,2018-04-07
UA015896,2018-04-17,NULL,2018-04-17
UA015897,2018-04-08,NULL,2018-04-08
UA015898,2018-04-13,NULL,2018-04-13
UA015899,2018-03-26,NULL,2018-03-26
UA015900,2018-04-14,NULL,2018-04-14
UA015901,2018-04-04,NULL,2018-04-04
UA015902,2017-10-28,NULL,NULL
UA015903,2018-03-13,NULL,2018-03-13
UA015904,2018-02-14,NULL,2018-02-14
UA015905,2018-04-19,NULL,2018-04-19
UA015906,2018-03-27,NULL,2018-03-27
UA015907,2018-04-05,NULL,2018-04-05
UA015908,2018-02-25,NULL,2018-02-25
UA015909,2018-04-11,NULL,2018-04-11
UA015910,2018-03-17,NULL,2018-03-17
UA015911,2018-04-02,NULL,2018-04-02
UA015912,2018-03-10,NULL,2018-03-10
UA015913,2018-02-13,NULL,2018-02-13
UA015914,2018-04-09,NULL,2018-04-09
UA015915,2018-03-22,NULL,2018-03-22
UA015916,2018-04-01,NULL,2018-04-01
UA015917,2018-03-26,NULL,2018-03-26
UA015918,2018-04-09,NULL,2018-04-09
UA015919,2018-01-25,NULL,2018-01-25
UA015920,2018-03-20,NULL,2018-03-20
UA015921,2018-03-14,NULL,2018-03-14
UA015922,2018-04-30,NULL,2018-04-30
UA015923,2018-04-25,NULL,2018-04-25
UA015924,2017-06-07,NULL,NULL
UA015925,2018-04-11,NULL,2018-04-11
UA015926,2018-04-07,NULL,2018-04-07
UA015927,2018-04-02,NULL,2018-04-02
UA015928,2018-02-22,NULL,2018-02-22
UA015929,2018-03-17,NULL,2018-03-17
UA015930,2018-04-13,NULL,2018-04-13
UA015931,2018-04-19,NULL,2018-04-19
UA015932,2018-02-05,NULL,2018-02-05
UA015933,2018-03-23,NULL,2018-03-23
UA015934,2018-04-02,NULL,2018-04-02
UA015935,2018-04-13,NULL,2018-04-13
UA015936,2018-03-27,NULL,2018-03-27
UA015937,2018-04-25,NULL,2018-04-25
UA015938,2018-03-01,NULL,2018-03-01
UA015939,2017-07-10,NULL,NULL
UA015940,2018-03-19,NULL,2018-03-19
UA015941,2018-04-30,NULL,2018-04-30
UA015942,2018-02-15,NULL,2018-02-15
UA015943,2018-04-03,NULL,2018-04-03
UA015944,2018-04-26,NULL,2018-04-26
UA015945,2018-04-19,NULL,2018-04-19
UA015946,2018-03-20,NULL,2018-03-20
UA015947,2018-04-01,NULL,2018-04-01
UA015948,2018-03-24,NULL,2018-03-24
UA015949,2017-10-27,NULL,NULL
UA015950,2018-02-22,NULL,2018-02-22
UA015951,2018-05-01,NULL,2018-05-01
UA015952,2018-04-12,NULL,2018-04-12
UA015953,2018-04-12,NULL,2018-04-12
UA015954,2018-03-23,NULL,2018-03-23
UA015955,2018-04-22,NULL,2018-04-22
UA015956,2018-04-27,NULL,2018-04-27
UA015957,2018-04-26,NULL,2018-04-26
UA015958,2018-04-23,NULL,2018-04-23
UA015959,2018-03-17,NULL,2018-03-17
UA015960,2018-03-26,NULL,2018-03-26
UA015961,2018-03-29,NULL,2018-03-29
UA015962,2018-04-14,NULL,2018-04-14
UA015963,2018-03-02,NULL,2018-03-02
UA015964,2018-04-22,NULL,2018-04-22
UA015965,2018-04-20,NULL,2018-04-20
UA015966,2018-04-15,NULL,2018-04-15
UA015967,2018-04-11,NULL,2018-04-11
UA015968,2017-05-04,NULL,NULL
UA015969,2018-04-27,NULL,2018-04-27
UA015970,2018-03-01,NULL,2018-03-01
UA015971,2017-05-02,NULL,NULL
UA015972,2018-04-01,NULL,2018-04-01
UA015973,2018-02-24,NULL,2018-02-24
UA015974,2018-03-16,NULL,2018-03-16
UA015975,2018-04-28,NULL,2018-04-28
UA015976,2018-04-01,NULL,2018-04-01
UA015977,2018-04-21,NULL,2018-04-21
UA015978,2018-04-19,NULL,2018-04-19
UA015979,2018-02-27,NULL,2018-02-27
UA015980,2018-02-05,NULL,2018-02-05
UA015981,2018-04-04,NULL,2018-04-04
UA015982,2018-03-22,NULL,2018-03-22
UA015983,2018-04-30,NULL,2018-04-30
UA015984,2018-03-11,NULL,2018-03-11
UA015985,2018-04-16,NULL,2018-04-16
UA015986,2017-10-09,NULL,NULL
UA015987,2018-04-04,NULL,2018-04-04
UA015988,2018-04-25,NULL,2018-04-25
UA015989,2018-03-28,NULL,2018-03-28
UA015990,2018-03-16,NULL,2018-03-16
UA015991,2018-04-26,NULL,2018-04-26
UA015992,2018-04-20,NULL,2018-04-20
UA015993,2018-02-21,NULL,2018-02-21
UA015994,2018-05-01,NULL,2018-05-01
UA015995,2017-01-03,NULL,NULL
UA015996,2018-04-25,NULL,2018-04-25
UA015997,2018-02-24,NULL,2018-02-24
UA015998,2018-02-07,NULL,2018-02-07
UA015999,2018-04-15,NULL,2018-04-15
UA016000,2018-04-28,NULL,2018-04-28
UA016001,2018-03-25,NULL,2018-03-25
UA016002,2017-12-16,NULL,NULL
UA016003,2018-03-02,NULL,2018-03-02
UA016004,2018-03-24,NULL,2018-03-24
UA016005,2018-03-06,NULL,2018-03-06
UA016006,2018-04-19,NULL,2018-04-19
UA016007,2018-04-19,NULL,2018-04-19
UA016008,2018-03-26,NULL,2018-03-26
UA016009,2018-04-23,NULL,2018-04-23
UA016010,2018-04-14,NULL,2018-04-14
UA016011,2018-04-04,NULL,2018-04-04
UA016012,2018-04-09,NULL,2018-04-09
UA016013,2018-04-21,NULL,2018-04-21
UA016014,2018-05-01,NULL,2018-05-01
UA016015,2018-04-25,NULL,2018-04-25
UA016016,2018-03-22,NULL,2018-03-22
UA016017,2018-01-19,NULL,2018-01-19
UA016018,2018-03-10,NULL,2018-03-10
UA016019,2018-04-14,NULL,2018-04-14
UA016020,2018-02-28,NULL,2018-02-28
UA016021,2018-04-30,NULL,2018-04-30
UA016022,2018-01-11,NULL,2018-01-11
UA016023,2018-04-26,NULL,2018-04-26
UA016024,2017-08-24,NULL,NULL
UA016025,2018-04-03,NULL,2018-04-03
UA016026,2018-03-08,NULL,2018-03-08
UA016027,2018-03-16,NULL,2018-03-16
UA016028,2018-01-26,NULL,2018-01-26
UA016029,2018-04-22,NULL,2018-04-22
UA016030,2018-01-31,NULL,2018-01-31
UA016031,2018-01-28,NULL,2018-01-28
UA016032,2018-03-03,NULL,2018-03-03
UA016033,2018-04-03,NULL,2018-04-03
UA016034,2018-04-21,NULL,2018-04-21
UA016035,2018-04-13,NULL,2018-04-13
UA016036,2018-03-03,NULL,2018-03-03
UA016037,2018-04-25,NULL,2018-04-25
UA016038,2018-04-04,NULL,2018-04-04
UA016039,2018-01-01,NULL,2018-01-01
UA016040,2018-04-29,NULL,2018-04-29
UA016041,2018-03-12,NULL,2018-03-12
UA016042,2018-04-12,NULL,2018-04-12
UA016043,2018-04-01,NULL,2018-04-01
UA016044,2018-03-16,NULL,2018-03-16
UA016045,2018-04-15,NULL,2018-04-15
UA016046,2018-04-26,NULL,2018-04-26
UA016047,2017-03-31,NULL,NULL
UA016048,2018-05-01,NULL,2018-05-01
UA016049,2018-04-20,NULL,2018-04-20
UA016050,2018-03-14,NULL,2018-03-14
UA016051,2018-04-13,NULL,2018-04-13
UA016052,2018-04-30,NULL,2018-04-30
UA016053,2018-04-18,NULL,2018-04-18
UA016054,2018-04-04,NULL,2018-04-04
UA016055,2018-01-16,NULL,2018-01-16
UA016056,2017-03-24,NULL,NULL
UA016057,2018-04-02,NULL,2018-04-02
UA016058,2018-01-25,NULL,2018-01-25
UA016059,2018-03-20,NULL,2018-03-20
UA016060,2018-03-29,NULL,2018-03-29
UA016061,2018-03-01,NULL,2018-03-01
UA016062,2018-03-14,NULL,2018-03-14
UA016063,2018-01-27,NULL,2018-01-27
UA016064,2018-05-01,NULL,2018-05-01
UA016065,2018-01-28,NULL,2018-01-28
UA016066,2018-02-21,NULL,2018-02-21
UA016067,2018-03-16,NULL,2018-03-16
UA016068,2018-02-05,NULL,2018-02-05
UA016069,2018-04-08,NULL,2018-04-08
UA016070,2018-03-30,NULL,2018-03-30
UA016071,2018-02-04,NULL,2018-02-04
UA016072,2018-03-04,NULL,2018-03-04
UA016073,2018-01-28,NULL,2018-01-28
UA016074,2018-04-19,NULL,2018-04-19
UA016075,2018-03-23,NULL,2018-03-23
UA016076,2017-07-29,NULL,NULL
UA016077,2018-04-28,NULL,2018-04-28
UA016078,2018-04-05,NULL,2018-04-05
UA016079,2018-04-23,NULL,2018-04-23
UA016080,2018-01-13,NULL,2018-01-13
UA016081,2018-03-12,NULL,2018-03-12
UA016082,2018-03-18,NULL,2018-03-18
UA016083,2018-04-25,NULL,2018-04-25
UA016084,2017-08-12,NULL,NULL
UA016085,2018-04-22,NULL,2018-04-22
UA016086,2018-04-29,NULL,2018-04-29
UA016087,2018-04-01,NULL,2018-04-01
UA016088,2018-04-27,NULL,2018-04-27
UA016089,2018-04-17,NULL,2018-04-17
UA016090,2018-03-12,NULL,2018-03-12
UA016091,2018-03-28,NULL,2018-03-28
UA016092,2018-02-07,NULL,2018-02-07
UA016093,2018-04-28,NULL,2018-04-28
UA016094,2018-03-20,NULL,2018-03-20
UA016095,2018-04-14,NULL,2018-04-14
UA016096,2018-02-22,NULL,2018-02-22
UA016097,2018-04-21,NULL,2018-04-21
UA016098,2018-04-11,NULL,2018-04-11
UA016099,2018-04-20,NULL,2018-04-20
UA016100,2018-03-27,NULL,2018-03-27
UA016101,2018-04-09,NULL,2018-04-09
UA016102,2018-02-07,NULL,2018-02-07
UA016103,2018-04-29,NULL,2018-04-29
UA016104,2018-02-15,NULL,2018-02-15
UA016105,2018-04-28,NULL,2018-04-28
UA016106,2018-02-13,NULL,2018-02-13
UA016107,2018-04-28,NULL,2018-04-28
UA016108,2018-03-26,NULL,2018-03-26
UA016109,2017-07-17,NULL,NULL
UA016110,2018-04-30,NULL,2018-04-30
UA016111,2018-03-31,NULL,2018-03-31
UA016112,2018-03-21,NULL,2018-03-21
UA016113,2018-04-22,NULL,2018-04-22
UA016114,2018-01-02,NULL,2018-01-02
UA016115,2018-04-04,NULL,2018-04-04
UA016116,2018-03-21,NULL,2018-03-21
UA016117,2017-08-09,NULL,NULL
UA016118,2018-03-22,NULL,2018-03-22
UA016119,2017-05-21,NULL,NULL
UA016120,2018-03-18,NULL,2018-03-18
UA016121,2018-03-22,NULL,2018-03-22
UA016122,2018-01-13,NULL,2018-01-13
UA016123,2018-04-19,NULL,2018-04-19
UA016124,2018-03-27,NULL,2018-03-27
UA016125,2018-03-06,NULL,2018-03-06
UA016126,2018-04-30,NULL,2018-04-30
UA016127,2018-03-04,NULL,2018-03-04
UA016128,2018-04-23,NULL,2018-04-23
UA016129,2018-04-03,NULL,2018-04-03
UA016130,2018-02-04,NULL,2018-02-04
UA016131,2018-01-09,NULL,2018-01-09
UA016132,2018-01-16,NULL,2018-01-16
UA016133,2018-04-16,NULL,2018-04-16
UA016134,2018-03-24,NULL,2018-03-24
UA016135,2018-02-17,NULL,2018-02-17
UA016136,2018-04-19,NULL,2018-04-19
UA016137,2018-03-22,NULL,2018-03-22
UA016138,2018-02-19,NULL,2018-02-19
UA016139,2018-03-26,NULL,2018-03-26
UA016140,2018-03-19,NULL,2018-03-19
UA016141,2018-04-24,NULL,2018-04-24
UA016142,2018-03-16,NULL,2018-03-16
UA016143,2018-04-26,NULL,2018-04-26
UA016144,2017-04-07,NULL,NULL
UA016145,2018-02-27,NULL,2018-02-27
UA016146,2018-03-18,NULL,2018-03-18
UA016147,2018-04-28,NULL,2018-04-28
UA016148,2018-05-01,NULL,2018-05-01
UA016149,2018-04-05,NULL,2018-04-05
UA016150,2018-03-21,NULL,2018-03-21
UA016151,2018-03-27,NULL,2018-03-27
UA016152,2018-04-04,NULL,2018-04-04
UA016153,2018-04-14,NULL,2018-04-14
UA016154,2018-04-27,NULL,2018-04-27
UA016155,2018-04-24,NULL,2018-04-24
UA016156,2018-03-10,NULL,2018-03-10
UA016157,2018-04-21,NULL,2018-04-21
UA016158,2018-03-02,NULL,2018-03-02
UA016159,2018-04-10,NULL,2018-04-10
UA016160,2018-01-27,NULL,2018-01-27
UA016161,2018-03-09,NULL,2018-03-09
UA016162,2018-02-01,NULL,2018-02-01
UA016163,2018-03-29,NULL,2018-03-29
UA016164,2018-02-24,NULL,2018-02-24
UA016165,2018-04-21,NULL,2018-04-21
UA016166,2018-04-05,NULL,2018-04-05
UA016167,2018-04-04,NULL,2018-04-04
UA016168,2017-01-25,NULL,NULL
UA016169,2018-03-22,NULL,2018-03-22
UA016170,2018-03-11,NULL,2018-03-11
UA016171,2018-03-19,NULL,2018-03-19
UA016172,2018-04-29,NULL,2018-04-29
UA016173,2018-01-08,NULL,2018-01-08
UA016174,2018-02-28,NULL,2018-02-28
UA016175,2018-04-09,NULL,2018-04-09
UA016176,2018-04-01,NULL,2018-04-01
UA016177,2018-04-17,NULL,2018-04-17
UA016178,2018-02-07,NULL,2018-02-07
UA016179,2018-03-23,NULL,2018-03-23
UA016180,2018-04-20,NULL,2018-04-20
UA016181,2018-04-24,NULL,2018-04-24
UA016182,2018-01-16,NULL,2018-01-16
UA016183,2018-04-28,NULL,2018-04-28
UA016184,2018-04-27,NULL,2018-04-27
UA016185,2018-04-23,NULL,2018-04-23
UA016186,2018-04-16,NULL,2018-04-16
UA016187,2018-04-28,NULL,2018-04-28
UA016188,2018-04-17,NULL,2018-04-17
UA016189,2018-02-23,NULL,2018-02-23
UA016190,2018-04-11,NULL,2018-04-11
UA016191,2018-04-11,NULL,2018-04-11
UA016192,2018-03-26,NULL,2018-03-26
UA016193,2018-03-30,NULL,2018-03-30
UA016194,2018-04-06,NULL,2018-04-06
UA016195,2018-04-22,NULL,2018-04-22
UA016196,2018-03-10,NULL,2018-03-10
UA016197,2018-04-08,NULL,2018-04-08
UA016198,2018-04-01,NULL,2018-04-01
UA016199,2018-03-10,NULL,2018-03-10
UA016200,2017-11-18,NULL,NULL
UA016201,2018-02-25,NULL,2018-02-25
UA016202,2017-05-04,NULL,NULL
UA016203,2018-04-01,NULL,2018-04-01
UA016204,2018-03-12,NULL,2018-03-12
UA016205,2018-04-29,NULL,2018-04-29
UA016206,2018-04-23,NULL,2018-04-23
UA016207,2018-01-13,NULL,2018-01-13
UA016208,2018-02-02,NULL,2018-02-02
UA016209,2018-04-19,NULL,2018-04-19
UA016210,2018-04-19,NULL,2018-04-19
UA016211,2018-03-25,NULL,2018-03-25
UA016212,2018-04-28,NULL,2018-04-28
UA016213,2018-01-16,NULL,2018-01-16
UA016214,2018-04-07,NULL,2018-04-07
UA016215,2018-03-25,NULL,2018-03-25
UA016216,2017-12-30,NULL,NULL
UA016217,2018-05-01,NULL,2018-05-01
UA016218,2018-04-11,NULL,2018-04-11
UA016219,2018-02-09,NULL,2018-02-09
UA016220,2018-04-04,NULL,2018-04-04
UA016221,2018-03-28,NULL,2018-03-28
UA016222,2018-01-25,NULL,2018-01-25
UA016223,2018-01-09,NULL,2018-01-09
UA016224,2018-03-07,NULL,2018-03-07
UA016225,2018-04-02,NULL,2018-04-02
UA016226,2018-01-08,NULL,2018-01-08
UA016227,2018-04-17,NULL,2018-04-17
UA016228,2018-03-22,NULL,2018-03-22
UA016229,2018-04-21,NULL,2018-04-21
UA016230,2018-02-17,NULL,2018-02-17
UA016231,2018-02-21,NULL,2018-02-21
UA016232,2018-03-23,NULL,2018-03-23
UA016233,2018-04-15,NULL,2018-04-15
UA016234,2018-04-13,NULL,2018-04-13
UA016235,2018-03-22,NULL,2018-03-22
UA016236,2017-01-24,NULL,NULL
UA016237,2018-04-20,NULL,2018-04-20
UA016238,2017-05-28,NULL,NULL
UA016239,2018-03-15,NULL,2018-03-15
UA016240,2018-03-03,NULL,2018-03-03
UA016241,2018-04-25,NULL,2018-04-25
UA016242,2018-04-25,NULL,2018-04-25
UA016243,2018-01-31,NULL,2018-01-31
UA016244,2018-04-19,NULL,2018-04-19
UA016245,2018-03-17,NULL,2018-03-17
UA016246,2018-05-01,NULL,2018-05-01
UA016247,2018-04-01,NULL,2018-04-01
UA016248,2018-04-25,NULL,2018-04-25
UA016249,2018-03-08,NULL,2018-03-08
UA016250,2017-07-13,NULL,NULL
UA016251,2018-04-21,NULL,2018-04-21
UA016252,2018-04-13,NULL,2018-04-13
UA016253,2017-09-05,NULL,NULL
UA016254,2018-04-16,NULL,2018-04-16
UA016255,2018-04-03,NULL,2018-04-03
UA016256,2018-04-05,NULL,2018-04-05
UA016257,2018-03-24,NULL,2018-03-24
UA016258,2018-04-09,NULL,2018-04-09
UA016259,2018-04-24,NULL,2018-04-24
UA016260,2018-04-27,NULL,2018-04-27
UA016261,2018-03-26,NULL,2018-03-26
UA016262,2018-01-29,NULL,2018-01-29
UA016263,2018-03-24,NULL,2018-03-24
UA016264,2017-10-05,NULL,NULL
UA016265,2018-04-06,NULL,2018-04-06
UA016266,2018-04-18,NULL,2018-04-18
UA016267,2018-03-30,NULL,2018-03-30
UA016268,2018-05-01,NULL,2018-05-01
UA016269,2018-04-25,NULL,2018-04-25
UA016270,2018-03-03,NULL,2018-03-03
UA016271,2018-03-24,NULL,2018-03-24
UA016272,2018-04-23,NULL,2018-04-23
UA016273,2017-01-26,NULL,NULL
UA016274,2018-04-04,NULL,2018-04-04
UA016275,2018-03-12,NULL,2018-03-12
UA016276,2018-03-23,NULL,2018-03-23
UA016277,2018-01-31,NULL,2018-01-31
UA016278,2018-03-06,NULL,2018-03-06
UA016279,2018-03-13,NULL,2018-03-13
UA016280,2018-02-01,NULL,2018-02-01
UA016281,2018-02-20,NULL,2018-02-20
UA016282,2018-03-31,NULL,2018-03-31
UA016283,2018-04-23,NULL,2018-04-23
UA016284,2018-03-08,NULL,2018-03-08
UA016285,2018-01-30,NULL,2018-01-30
UA016286,2018-03-01,NULL,2018-03-01
UA016287,2017-07-06,NULL,NULL
UA016288,2017-11-30,NULL,NULL
UA016289,2018-04-07,NULL,2018-04-07
UA016290,2018-04-18,NULL,2018-04-18
UA016291,2018-04-04,NULL,2018-04-04
UA016292,2018-04-20,NULL,2018-04-20
UA016293,2017-09-21,NULL,NULL
UA016294,2018-04-18,NULL,2018-04-18
UA016295,2017-03-28,NULL,NULL
UA016296,2018-04-04,NULL,2018-04-04
UA016297,2018-02-14,NULL,2018-02-14
UA016298,2018-04-21,NULL,2018-04-21
UA016299,2018-04-04,NULL,2018-04-04
UA016300,2018-04-01,NULL,2018-04-01
UA016301,2018-05-01,NULL,2018-05-01
UA016302,2018-04-11,NULL,2018-04-11
UA016303,2017-10-06,NULL,NULL
UA016304,2017-06-22,NULL,NULL
UA016305,2017-06-24,NULL,NULL
UA016306,2018-04-03,NULL,2018-04-03
