JobApplyActivityId,JobId,UserAccountId,ApplyDate
12646,1346,UA000880,2018-09-02
12647,7186,UA004068,2018-09-17
12648,15883,UA009302,2018-07-21
12649,12883,UA008874,2018-05-20
12650,19571,UA007973,2018-06-07
12651,12975,UA004203,2018-06-26
12652,4806,UA008165,2018-05-13
12653,300,UA010131,2018-05-19
12654,19979,UA009493,2018-05-07
12655,8480,UA009678,2018-06-07
12656,20310,UA002993,2018-08-07
12657,6569,UA008056,2018-09-18
12658,15078,UA006318,2018-05-22
12659,1863,UA007568,2018-07-31
12660,20907,UA001782,2018-07-22
12661,1732,UA004683,2018-05-09
12662,12667,UA006129,2018-09-29
12663,2351,UA000565,2018-05-25
12664,9670,UA003773,2018-08-01
12665,6945,UA006630,2018-07-03
12666,5586,UA002745,2018-09-29
12667,8076,UA002186,2018-06-08
12668,1741,UA000813,2018-07-20
12669,1830,UA001266,2018-06-09
12670,3598,UA002708,2018-06-27
12671,19842,UA000536,2018-07-27
12672,10407,UA001503,2018-08-26
12673,2779,UA005642,2018-05-03
12674,7397,UA008966,2018-08-01
12675,4799,UA009407,2018-05-10
12676,20563,UA009702,2018-08-29
12677,4496,UA007511,2018-09-26
12678,8337,UA003473,2018-07-05
12679,20288,UA001806,2018-07-16
12680,4589,UA002774,2018-05-29
12681,9842,UA007611,2018-08-17
12682,17628,UA007316,2018-09-20
12683,4201,UA003053,2018-09-09
12684,17591,UA005521,2018-08-14
12685,15746,UA006675,2018-07-24
12686,12618,UA000539,2018-09-30
12687,17067,UA004670,2018-05-06
12688,19889,UA008085,2018-06-29
12689,14696,UA001272,2018-07-02
12690,8289,UA004130,2018-05-15
12691,14425,UA009117,2018-07-17
12692,12504,UA007485,2018-05-15
12693,20121,UA001567,2018-09-11
12694,15047,UA006518,2018-08-08
12695,16693,UA005119,2018-05-20
12696,14929,UA001146,2018-06-30
12697,9675,UA010129,2018-05-22
12698,2992,UA009519,2018-09-03
12699,18917,UA006765,2018-05-18
12700,11849,UA008626,2018-07-06
12701,1781,UA002558,2018-05-23
12702,6781,UA007815,2018-08-10
12703,7880,UA000132,2018-09-02
12704,15259,UA005877,2018-05-31
12705,10513,UA005365,2018-08-01
12706,3573,UA008262,2018-07-31
12707,998,UA001627,2018-09-08
12708,2653,UA000790,2018-07-05
12709,18795,UA002167,2018-05-24
12710,16685,UA001110,2018-08-01
12711,11041,UA001599,2018-06-13
12712,16275,UA000846,2018-09-27
12713,7740,UA003038,2018-07-20
12714,8181,UA007006,2018-07-18
12715,12379,UA002402,2018-05-30
12716,11329,UA003732,2018-09-22
12717,6874,UA000565,2018-06-18
12718,7997,UA003147,2018-06-21
12719,21051,UA002087,2018-07-09
12720,14460,UA003281,2018-06-27
12721,8479,UA002399,2018-07-31
12722,1769,UA006894,2018-07-06
12723,8302,UA009530,2018-06-20
12724,5032,UA001802,2018-08-16
12725,8267,UA001760,2018-09-26
12726,15816,UA001502,2018-08-03
12727,13862,UA000923,2018-05-23
12728,8781,UA009821,2018-07-23
12729,2675,UA006765,2018-07-05
12730,1878,UA000249,2018-05-03
12731,20181,UA009067,2018-07-27
12732,6117,UA005282,2018-09-28
12733,3952,UA001053,2018-09-15
12734,19157,UA001321,2018-07-01
12735,3117,UA005218,2018-08-03
12736,21142,UA010094,2018-07-16
12737,406,UA000457,2018-06-30
12738,15596,UA003234,2018-06-22
12739,2737,UA001589,2018-08-02
12740,1873,UA001806,2018-05-29
12741,16825,UA009203,2018-06-17
12742,11821,UA009844,2018-08-28
12743,14741,UA006961,2018-06-23
12744,2344,UA006516,2018-08-05
12745,407,UA000553,2018-06-28
12746,2745,UA007614,2018-06-06
12747,7115,UA001271,2018-09-30
12748,14022,UA000878,2018-08-05
12749,9829,UA004912,2018-08-13
12750,15906,UA002171,2018-07-13
12751,12714,UA001165,2018-05-28
12752,11274,UA001337,2018-09-07
12753,21438,UA004472,2018-05-12
12754,10087,UA008192,2018-08-02
12755,11759,UA004464,2018-08-15
12756,17427,UA005408,2018-05-10
12757,15734,UA006595,2018-08-13
12758,18172,UA008191,2018-06-21
12759,1286,UA004957,2018-09-04
12760,1222,UA001082,2018-08-21
12761,17789,UA009509,2018-07-17
12762,1572,UA005938,2018-06-04
12763,1774,UA003774,2018-07-24
12764,19375,UA009956,2018-06-11
12765,17469,UA007384,2018-08-28
12766,21058,UA003546,2018-06-08
12767,21226,UA005235,2018-06-07
12768,5804,UA009960,2018-06-23
12769,10182,UA005026,2018-07-12
12770,19370,UA002300,2018-09-19
12771,4269,UA001154,2018-06-05
12772,21255,UA006215,2018-05-10
12773,15797,UA010064,2018-08-08
12774,2494,UA000304,2018-08-09
12775,4790,UA004260,2018-07-22
12776,10046,UA003084,2018-10-01
12777,4222,UA006402,2018-07-10
12778,4153,UA003106,2018-06-04
12779,12771,UA007548,2018-08-28
12780,11357,UA004353,2018-06-05
12781,3344,UA003900,2018-08-04
12782,8949,UA003090,2018-08-06
12783,175,UA002144,2018-08-30
12784,13343,UA008684,2018-10-01
12785,3162,UA004279,2018-06-27
12786,2313,UA001453,2018-08-13
12787,3403,UA007586,2018-07-05
12788,10275,UA004883,2018-05-06
12789,11977,UA001074,2018-07-20
12790,15345,UA007387,2018-06-28
12791,12482,UA002777,2018-09-29
12792,5152,UA002337,2018-07-22
12793,1012,UA004454,2018-06-07
12794,16991,UA002155,2018-08-15
12795,12080,UA001756,2018-07-16
12796,3407,UA000016,2018-09-30
12797,5214,UA004090,2018-09-05
12798,6643,UA004411,2018-07-05
12799,2218,UA006072,2018-08-08
12800,12029,UA009088,2018-09-23
12801,4822,UA002521,2018-08-09
12802,13965,UA006608,2018-07-23
12803,17675,UA008208,2018-05-15
12804,777,UA005500,2018-05-25
12805,10347,UA001921,2018-06-11
12806,8743,UA001143,2018-09-20
12807,10205,UA006881,2018-08-14
12808,4864,UA002525,2018-08-06
12809,19204,UA001980,2018-05-30
12810,2749,UA005401,2018-08-11
12811,5551,UA010144,2018-06-14
12812,2423,UA000151,2018-07-02
12813,16993,UA003315,2018-05-01
12814,6780,UA009904,2018-06-27
12815,18758,UA000968,2018-09-21
12816,9651,UA000290,2018-08-21
12817,12718,UA000908,2018-06-11
12818,10354,UA005904,2018-08-25
12819,676,UA005160,2018-07-16
12820,4283,UA005210,2018-06-09
12821,14893,UA004066,2018-08-06
12822,19135,UA006370,2018-05-17
12823,8261,UA002935,2018-05-20
12824,13819,UA000401,2018-09-08
12825,15831,UA003879,2018-05-01
12826,21337,UA005861,2018-07-05
12827,14934,UA008697,2018-08-15
12828,18116,UA008683,2018-08-12
12829,17087,UA002547,2018-08-03
12830,16374,UA005199,2018-08-16
12831,16140,UA009839,2018-05-02
12832,19207,UA009974,2018-06-09
12833,2860,UA007065,2018-06-29
12834,18784,UA003990,2018-07-18
12835,9712,UA002640,2018-05-04
12836,12529,UA004724,2018-07-19
12837,8586,UA003263,2018-08-12
12838,11601,UA007487,2018-10-01
12839,12281,UA000446,2018-05-29
12840,7322,UA003597,2018-07-31
12841,4852,UA001442,2018-07-23
12842,2042,UA004776,2018-08-25
12843,14938,UA005397,2018-07-27
12844,8941,UA009553,2018-08-17
12845,12430,UA009170,2018-08-29
12846,469,UA004033,2018-09-22
12847,14954,UA007683,2018-06-21
12848,17289,UA001819,2018-06-07
12849,21109,UA005625,2018-09-30
12850,879,UA007505,2018-06-23
12851,15107,UA004077,2018-09-20
12852,11467,UA001814,2018-07-24
12853,11264,UA001428,2018-07-26
12854,16307,UA002687,2018-06-21
12855,21725,UA005102,2018-08-26
12856,9615,UA004269,2018-09-11
12857,17016,UA002591,2018-06-08
12858,4159,UA006053,2018-08-06
12859,15619,UA001851,2018-06-20
12860,5466,UA007389,2018-05-29
12861,16827,UA004085,2018-09-30
12862,5840,UA006111,2018-07-18
12863,20879,UA009571,2018-05-15
12864,21282,UA000985,2018-09-09
12865,14480,UA001181,2018-09-12
12866,451,UA000106,2018-08-31
12867,11423,UA005091,2018-08-09
12868,16067,UA010016,2018-05-14
12869,9409,UA007350,2018-05-22
12870,1579,UA005199,2018-09-08
12871,6121,UA003813,2018-07-01
12872,15015,UA003270,2018-07-20
12873,11487,UA001888,2018-09-07
12874,10004,UA000517,2018-06-28
12875,359,UA007664,2018-07-29
12876,356,UA009492,2018-09-05
12877,7210,UA002910,2018-09-26
12878,1597,UA001298,2018-06-19
12879,1209,UA008053,2018-08-27
12880,15030,UA001528,2018-06-16
12881,15713,UA009579,2018-06-01
12882,19505,UA004999,2018-09-06
12883,8487,UA005022,2018-05-16
12884,782,UA002537,2018-06-26
12885,14321,UA003266,2018-07-30
12886,20915,UA003228,2018-10-01
12887,1443,UA009629,2018-09-07
12888,7780,UA000489,2018-08-02
12889,12229,UA005021,2018-07-24
12890,5148,UA009168,2018-05-17
12891,17616,UA004676,2018-06-10
12892,8382,UA009689,2018-06-04
12893,4344,UA010117,2018-06-23
12894,11982,UA005906,2018-06-16
12895,13439,UA008134,2018-07-30
12896,1809,UA008846,2018-06-05
12897,2089,UA000278,2018-07-18
12898,3218,UA005608,2018-05-13
12899,17616,UA008677,2018-07-31
12900,19425,UA008233,2018-07-05
12901,9819,UA006164,2018-08-21
12902,16470,UA005917,2018-07-15
12903,21498,UA003373,2018-08-30
12904,14905,UA000087,2018-05-11
12905,13065,UA006109,2018-05-01
12906,2422,UA005977,2018-05-23
12907,8338,UA007157,2018-08-31
12908,11457,UA002860,2018-06-23
12909,18350,UA006861,2018-05-05
12910,18058,UA004235,2018-05-20
12911,7791,UA001829,2018-07-23
12912,20975,UA006401,2018-05-03
12913,21101,UA004019,2018-09-27
12914,3701,UA000881,2018-09-25
12915,12808,UA002630,2018-05-22
12916,886,UA005536,2018-08-08
12917,21397,UA004104,2018-06-20
12918,6432,UA008872,2018-05-31
12919,9109,UA001141,2018-09-18
12920,8587,UA006481,2018-08-17
12921,4264,UA006243,2018-07-11
12922,1846,UA009338,2018-08-14
12923,4808,UA004358,2018-07-01
12924,257,UA008576,2018-06-15
12925,9371,UA007525,2018-08-19
12926,20321,UA002202,2018-06-15
12927,11960,UA003798,2018-05-07
12928,9936,UA006987,2018-06-22
12929,11785,UA004193,2018-07-29
12930,18805,UA005749,2018-08-13
12931,10047,UA007556,2018-08-02
12932,20572,UA000139,2018-08-31
12933,18816,UA009721,2018-05-30
12934,14809,UA005197,2018-09-19
12935,1364,UA000793,2018-09-04
12936,6718,UA005627,2018-09-27
12937,10819,UA009055,2018-08-17
12938,12757,UA000966,2018-05-12
12939,17436,UA009636,2018-08-26
12940,8744,UA007982,2018-09-10
12941,452,UA004169,2018-08-28
12942,1053,UA005634,2018-07-06
12943,21613,UA002914,2018-09-17
12944,3038,UA009462,2018-09-03
12945,8305,UA001751,2018-06-03
12946,20037,UA005182,2018-05-07
12947,7916,UA004462,2018-09-15
12948,2966,UA007841,2018-09-21
12949,6028,UA000926,2018-08-09
12950,12002,UA001734,2018-05-14
12951,18657,UA006342,2018-07-21
12952,19031,UA002954,2018-08-16
12953,21226,UA003499,2018-06-16
12954,15799,UA004340,2018-07-06
12955,19618,UA007335,2018-09-25
12956,7515,UA001270,2018-09-24
12957,3402,UA009732,2018-07-29
12958,7946,UA007676,2018-05-26
12959,4478,UA007697,2018-07-15
12960,1579,UA004697,2018-08-04
12961,19431,UA002860,2018-07-19
12962,19911,UA004814,2018-06-24
12963,15824,UA005497,2018-06-30
12964,8618,UA008210,2018-08-25
12965,17702,UA005463,2018-05-09
12966,6564,UA001573,2018-09-27
12967,8187,UA002899,2018-07-15
12968,12118,UA002021,2018-08-19
12969,14441,UA000525,2018-05-16
12970,11022,UA004692,2018-07-07
12971,8134,UA001167,2018-06-30
12972,6376,UA000036,2018-09-10
12973,10645,UA003900,2018-06-17
12974,9037,UA007182,2018-08-04
12975,6059,UA008523,2018-09-13
12976,13154,UA000615,2018-06-23
12977,13912,UA003810,2018-06-17
12978,14197,UA006061,2018-06-02
12979,2768,UA006032,2018-06-09
12980,14978,UA006606,2018-06-16
12981,4906,UA006704,2018-07-18
12982,12195,UA000567,2018-09-19
12983,17114,UA002480,2018-10-01
12984,10145,UA009634,2018-05-30
12985,16290,UA002549,2018-06-09
12986,5216,UA005699,2018-09-17
12987,5846,UA000605,2018-09-23
12988,10609,UA004605,2018-09-27
12989,5982,UA009806,2018-08-03
12990,11833,UA010125,2018-08-30
12991,11498,UA002977,2018-08-21
12992,14469,UA009927,2018-06-20
12993,21199,UA007369,2018-09-09
12994,4694,UA003661,2018-05-26
12995,7537,UA005118,2018-09-17
12996,6164,UA008192,2018-07-03
12997,1822,UA009715,2018-05-05
12998,17797,UA001794,2018-09-06
12999,19083,UA000870,2018-06-01
13000,19162,UA009294,2018-05-28
13001,19194,UA007954,2018-05-01
13002,16057,UA006913,2018-08-19
13003,17899,UA002519,2018-09-05
13004,3185,UA008928,2018-06-21
13005,5761,UA004733,2018-06-14
13006,10369,UA001920,2018-09-12
13007,8336,UA008045,2018-05-29
13008,13443,UA008862,2018-08-22
13009,16997,UA009687,2018-07-24
13010,19484,UA010152,2018-08-17
13011,8228,UA007045,2018-05-17
13012,3073,UA008001,2018-08-23
13013,1351,UA007318,2018-09-11
13014,18151,UA001329,2018-06-18
13015,9839,UA000699,2018-08-08
13016,7330,UA007203,2018-08-07
13017,3365,UA003811,2018-07-10
13018,3269,UA009068,2018-09-02
13019,11146,UA001522,2018-07-10
13020,6285,UA009387,2018-09-09
13021,8623,UA006470,2018-09-18
13022,3409,UA000152,2018-07-18
13023,331,UA002395,2018-07-28
13024,14530,UA006281,2018-05-18
13025,8309,UA000073,2018-07-09
13026,10889,UA001025,2018-08-01
13027,8801,UA007645,2018-09-04
13028,7301,UA000894,2018-05-04
13029,518,UA006954,2018-09-30
13030,20673,UA000806,2018-07-30
13031,12083,UA005687,2018-08-24
13032,17410,UA008175,2018-07-13
13033,5937,UA008704,2018-06-09
13034,15267,UA003348,2018-06-08
13035,8135,UA008500,2018-10-01
13036,10321,UA009141,2018-08-07
13037,209,UA007955,2018-06-30
13038,21553,UA009353,2018-06-19
13039,9686,UA005917,2018-06-14
13040,18071,UA007596,2018-05-11
13041,5197,UA007851,2018-08-22
13042,12330,UA008411,2018-08-31
13043,13308,UA000638,2018-08-01
13044,20323,UA001250,2018-05-26
13045,18271,UA006321,2018-05-10
13046,16586,UA006914,2018-05-11
13047,15380,UA007493,2018-06-01
13048,9814,UA001694,2018-07-07
13049,6366,UA005887,2018-09-26
13050,6442,UA004741,2018-05-29
13051,8365,UA008071,2018-06-09
13052,15204,UA008153,2018-09-07
13053,5066,UA001284,2018-07-02
13054,5518,UA001389,2018-06-30
13055,17641,UA000089,2018-07-18
13056,7665,UA005493,2018-06-13
13057,18538,UA008058,2018-08-24
13058,18798,UA001555,2018-08-13
13059,13780,UA004739,2018-09-26
13060,5065,UA005824,2018-09-19
13061,11081,UA009764,2018-07-07
13062,17537,UA000429,2018-09-26
13063,19163,UA001856,2018-07-21
13064,9246,UA008644,2018-06-13
13065,4564,UA003688,2018-05-04
13066,21233,UA002523,2018-05-18
13067,20543,UA005672,2018-09-10
13068,6916,UA000780,2018-05-26
13069,2268,UA001042,2018-07-24
13070,18968,UA003220,2018-06-02
13071,6970,UA005209,2018-09-11
13072,11928,UA003161,2018-08-01
13073,18514,UA005608,2018-05-23
13074,15657,UA008132,2018-05-26
13075,14083,UA003530,2018-06-21
13076,19810,UA001135,2018-06-19
13077,10582,UA009458,2018-09-20
13078,11732,UA000406,2018-06-28
13079,13333,UA001277,2018-07-14
13080,11002,UA007829,2018-09-12
13081,17121,UA005763,2018-09-11
13082,14769,UA008908,2018-07-11
13083,15957,UA002540,2018-07-09
13084,9964,UA003200,2018-06-23
13085,1895,UA003491,2018-09-28
13086,2254,UA002160,2018-07-04
13087,8537,UA005892,2018-06-06
13088,7541,UA000337,2018-06-25
13089,13308,UA003001,2018-06-07
13090,18236,UA000297,2018-06-16
13091,4577,UA001342,2018-09-20
13092,15638,UA007664,2018-07-15
13093,6959,UA000372,2018-06-04
13094,14029,UA009095,2018-05-21
13095,14273,UA003452,2018-06-04
13096,7997,UA002608,2018-07-17
13097,15920,UA004930,2018-09-14
13098,17745,UA002021,2018-06-23
13099,2533,UA006313,2018-08-13
13100,17121,UA009333,2018-07-02
13101,15175,UA003550,2018-08-06
13102,3115,UA005565,2018-05-02
13103,12192,UA009680,2018-05-19
13104,3298,UA009729,2018-09-08
13105,6034,UA008356,2018-08-21
13106,5408,UA001827,2018-05-18
13107,21567,UA008727,2018-05-28
13108,740,UA001421,2018-07-31
13109,12609,UA007074,2018-06-12
13110,9671,UA007564,2018-07-19
13111,17974,UA001864,2018-07-18
13112,3474,UA004636,2018-05-27
13113,11282,UA004555,2018-07-02
13114,19538,UA003960,2018-06-23
13115,3978,UA001457,2018-08-22
13116,3471,UA008604,2018-07-13
13117,7297,UA009980,2018-09-29
13118,15416,UA007720,2018-08-09
13119,9875,UA003590,2018-07-15
13120,1166,UA008121,2018-07-28
13121,3635,UA004399,2018-08-30
13122,2376,UA007288,2018-09-11
13123,1522,UA004599,2018-07-23
13124,6143,UA008967,2018-05-19
13125,8068,UA004795,2018-05-01
13126,23,UA003964,2018-07-08
13127,4224,UA004704,2018-08-24
13128,13915,UA007413,2018-09-18
13129,12952,UA003906,2018-09-08
13130,16099,UA009221,2018-07-15
13131,21075,UA005939,2018-07-11
13132,13284,UA009111,2018-07-08
13133,4498,UA009826,2018-08-17
13134,9736,UA004287,2018-09-24
13135,9346,UA009098,2018-09-03
13136,12265,UA004835,2018-05-05
13137,13004,UA007997,2018-05-27
13138,1742,UA005722,2018-07-09
13139,20526,UA005919,2018-06-14
13140,15441,UA009183,2018-08-20
13141,20492,UA002607,2018-08-17
13142,5480,UA005927,2018-09-10
13143,19530,UA006582,2018-07-06
13144,3443,UA000287,2018-08-27
13145,12963,UA004791,2018-05-02
13146,15041,UA001266,2018-09-17
13147,8386,UA003228,2018-07-06
13148,15483,UA004262,2018-06-14
13149,7597,UA002347,2018-09-13
13150,6699,UA005204,2018-08-13
13151,14138,UA003860,2018-09-13
13152,12908,UA007083,2018-07-31
13153,17477,UA000915,2018-05-03
13154,10888,UA007950,2018-06-14
13155,2463,UA001156,2018-09-15
13156,6745,UA001522,2018-05-17
13157,14130,UA009502,2018-06-12
13158,8919,UA002908,2018-08-04
13159,8219,UA002005,2018-08-02
13160,2678,UA004197,2018-05-31
13161,18588,UA002728,2018-08-20
13162,21237,UA003612,2018-08-16
13163,4894,UA001591,2018-07-17
13164,1055,UA000718,2018-09-28
13165,13415,UA006604,2018-05-12
13166,20953,UA010022,2018-09-06
13167,1798,UA000789,2018-07-27
13168,845,UA010139,2018-05-05
13169,3966,UA001606,2018-09-11
13170,15333,UA002238,2018-05-21
13171,14408,UA007075,2018-05-02
13172,9541,UA005587,2018-09-27
13173,1098,UA001462,2018-06-12
13174,13698,UA009225,2018-07-11
13175,20370,UA004206,2018-07-19
13176,4557,UA000524,2018-07-30
13177,13536,UA004511,2018-05-07
13178,17133,UA006305,2018-09-06
13179,306,UA002722,2018-05-13
13180,12637,UA004751,2018-08-27
13181,16359,UA002930,2018-06-13
13182,4368,UA006910,2018-06-22
13183,18948,UA009985,2018-07-28
13184,6047,UA000386,2018-05-21
13185,19233,UA006805,2018-09-17
13186,12427,UA005616,2018-08-22
13187,19451,UA000018,2018-08-20
13188,20522,UA004106,2018-06-10
13189,8905,UA007281,2018-06-08
13190,10312,UA006627,2018-08-21
13191,14012,UA007704,2018-05-04
13192,9969,UA003698,2018-08-28
13193,8489,UA005326,2018-05-04
13194,10550,UA004008,2018-06-06
13195,3130,UA002052,2018-05-20
13196,3503,UA006043,2018-08-20
13197,5063,UA001068,2018-07-23
13198,11694,UA002318,2018-08-03
13199,4003,UA009046,2018-08-16
13200,20073,UA002875,2018-07-31
13201,4715,UA009852,2018-07-14
13202,17533,UA000709,2018-05-01
13203,2143,UA000665,2018-07-30
13204,8517,UA005427,2018-07-21
13205,4913,UA007916,2018-07-09
13206,7848,UA003928,2018-06-28
13207,15966,UA007300,2018-09-29
13208,4499,UA005932,2018-06-10
13209,75,UA000301,2018-09-14
13210,16226,UA007730,2018-08-26
13211,9243,UA008630,2018-07-08
13212,11278,UA004446,2018-07-09
13213,2805,UA010032,2018-08-31
13214,6032,UA002901,2018-08-25
13215,9125,UA005024,2018-07-30
13216,4999,UA008246,2018-08-08
13217,16266,UA002865,2018-08-03
13218,9463,UA008210,2018-09-10
13219,5837,UA003027,2018-07-06
13220,6431,UA006721,2018-09-06
13221,10590,UA006026,2018-08-15
13222,17224,UA007347,2018-06-03
13223,7282,UA004979,2018-09-21
13224,21403,UA002176,2018-05-10
13225,8729,UA006935,2018-06-08
13226,16474,UA006167,2018-07-22
13227,4743,UA008332,2018-07-06
13228,5818,UA006777,2018-08-11
13229,12497,UA002647,2018-08-14
13230,16288,UA005407,2018-06-07
13231,3440,UA006778,2018-07-23
13232,18375,UA008223,2018-08-18
13233,2868,UA008077,2018-09-16
13234,3262,UA000530,2018-05-31
13235,7078,UA009512,2018-09-12
13236,4673,UA004200,2018-09-23
13237,1361,UA000026,2018-05-28
13238,21679,UA008706,2018-09-14
13239,2804,UA000531,2018-07-30
13240,7967,UA004803,2018-07-29
13241,20952,UA001461,2018-07-11
13242,21123,UA008358,2018-05-09
13243,10338,UA007824,2018-08-05
13244,11762,UA009051,2018-06-20
13245,5032,UA000344,2018-06-27
13246,9375,UA005953,2018-07-26
13247,600,UA001250,2018-08-29
13248,9997,UA004159,2018-07-19
13249,13934,UA000792,2018-05-25
13250,14914,UA004050,2018-09-28
13251,19610,UA007084,2018-08-04
13252,5964,UA008336,2018-08-17
13253,11535,UA007777,2018-05-10
