UserAccountId,IsWorking,StartDate,EndDate,JobTitle,FullTime,CompanyName,WorkSiteCity,WorkSiteState,WorkSiteCountry,WorkSitePostCode,Description
UA007164,N,2017-10-16,2020-10-15,"SENIOR SOFTWARE ENGINEER",Y,"AUTOX TECHNOLOGIES, INC.",SARATOGA,CA,NULL,95070,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007165,Y,2017-12-03,2020-12-02,"ASSOCIATE SCIENTIST",Y,"IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",AMES,IA,NULL,50011,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA007166,Y,2017-11-01,2019-09-01,"REHABILITATION MANAGER",Y,"BANNER SEVENTEEN, LLC",WALTHAM,MA,NULL,2451,"PHYSICAL THERAPISTS"
UA007167,Y,2018-03-28,2021-03-28,"RESEARCH ANALYST",Y,"MPG OPERATIONS LLC","OLD GREENWICH",CT,NULL,6870,ECONOMISTS
UA007168,Y,2018-03-09,2021-03-09,"SENIOR SYSTEMS ANALYSTS",Y,"KOHL'S DEPARTMENT STORES, INC.",MILPITAS,CA,NULL,95035,"COMPUTER SYSTEMS ANALYSTS"
UA007169,Y,2017-10-15,2020-10-15,"INVESTMENT ASSOCIATE",Y,"MERCURIA ENERGY TRADING, INC.",HOUSTON,TX,NULL,77046,"FINANCIAL ANALYSTS"
UA007170,Y,2017-11-04,2019-11-04,"GENERAL MANAGER, COMMUNITY TENNIS AND YOUTH",Y,"UNITED STATES TENNIS ASSOCIATION, INC.",ORLANDO,FL,NULL,32827,"GENERAL AND OPERATIONS MANAGERS"
UA007171,N,2018-02-07,2021-02-06,"SUPPLY DEMAND PLAN MGR",Y,"APPLE INC.",CUPERTINO,CA,NULL,95014,"GENERAL AND OPERATIONS MANAGERS"
UA007172,Y,2017-10-10,2020-10-09,"PROGRAMMER ANALYST",Y,"INFOSYTECH SOLUTIONS INC.",ATLANTA,GA,NULL,30324,"COMPUTER PROGRAMMERS"
UA007173,Y,2017-12-05,2020-12-04,"SOFTWARE CONSULTANT III",Y,"ALLTECH CONSULTING SERVICES INC.",CHANTILLY,VA,NULL,20151,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007174,N,2017-10-16,2020-10-15,"SENIOR SOFTWARE TEST ENGINEER - INFOTAINMENT",Y,"GENERAL MOTORS COMPANY",WARREN,MI,NULL,48093,"ELECTRICAL ENGINEERS"
UA007175,Y,2017-10-23,2020-10-22,"SOFTWARE ENGINEER",Y,"THE ULTIMATE SOFTWARE GROUP, INC.",ATLANTA,GA,NULL,30339,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007176,N,2017-10-23,2020-10-22,"MTS 1, SOFTWARE ENGINEER",Y,"EBAY INC.","SAN JOSE",CA,NULL,95125,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007177,N,2018-04-01,2021-03-31,"HARDWARE ENGINEER",Y,"QUALCOMM DATACENTER TECHNOLOGIES, INC.",RALEIGH,NC,NULL,27617,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER"
UA007178,N,2017-10-15,2020-10-14,"LOGISTICS SITE OPERATIONS MANAGER",Y,"CUMMINS INC.",WALTON,KY,NULL,41094,"TRANSPORTATION, STORAGE, AND DISTRIBUTION MANAGERS"
UA007179,N,2018-04-01,2021-03-31,"SENIOR SOFTWARE ENGINEER",Y,"QUALCOMM INNOVATION CENTER INC.","SAN DIEGO",CA,NULL,92121,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007180,N,2018-04-01,2021-03-31,"STAFF SOFTWARE ENGINEER",Y,"QUALCOMM INNOVATION CENTER INC.","SAN DIEGO",CA,NULL,92121,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007181,Y,2017-10-11,2019-08-25,"PLATFORM ENGINEER",Y,"THE SOCIAL+CAPITAL PARTNERSHIP LLC","PALO ALTO",CA,NULL,94301,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007182,Y,2017-10-15,2020-10-14,"ADVISORY SENIOR ASSOCIATE",Y,"PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC",PASADENA,CA,NULL,91103,"COMPUTER SYSTEMS ANALYSTS"
UA007183,Y,2018-04-01,2021-03-31,"CAE SYSTEMS 5",Y,"JACOBS ENGINEERING GROUP INC.",PHILADELPHIA,PA,NULL,19103,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL"
UA007184,N,2017-10-09,2020-10-09,"ASSOCIATE DIRECTOR, IT PROJECT MANAGER",Y,"UBS AG",CHICAGO,IL,NULL,60606,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007185,Y,2017-10-16,2019-10-15,"LANDSCAPE DESIGNER",Y,"HARRISON GREEN LLC",BROOKLYN,NY,NULL,112069,"DESIGNERS, ALL OTHER"
UA007186,N,2017-10-10,2019-10-10,"PROJECT MANAGER",Y,"ENERMECH MECHANICAL SERVICES INC.",HOUSTON,TX,NULL,77041,"ELECTRICAL ENGINEERS"
UA007187,Y,2017-10-11,2020-10-11,"ENGINEERING MANAGER",Y,"PURE STORAGE, INC.","MOUNTAIN VIEW",CA,NULL,94041,"ARCHITECTURAL AND ENGINEERING MANAGERS"
UA007188,N,2017-10-09,2020-10-08,"COMPUTER SYSTEM ANALYST",Y,"AMERISOFTPRO SYSTEMS LLC","FRANKLIN LAKES",NJ,NULL,7417,"COMPUTER SYSTEMS ANALYSTS"
UA007189,N,2017-10-18,2020-10-17,"SR. TECHNICAL ARCHITECT",Y,"SAGEONE INC",PHILADELPHIA,PA,NULL,19106,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007190,N,2017-10-23,2020-10-23,"SR. SOFTWARE ENGINEER",Y,"RELATIVITY ODA LLC",CHICAGO,IL,NULL,60604,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007191,N,2017-10-02,2020-10-02,"SOFTWARE DEVELOPER",Y,"IIT JOBS, INC",SUNNYVALE,CA,NULL,94086,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007192,N,2017-10-06,2020-10-05,"PORTFOLIO MANAGER",Y,"MPG OPERATIONS LLC","NEW YORK",NY,NULL,10103,"FINANCIAL ANALYSTS"
UA007193,N,2017-10-02,2020-10-01,"QA ANALYST",Y,"FORTUNE MINDS INC",BRENTWOOD,TN,NULL,37027,"COMPUTER SYSTEMS ANALYSTS"
UA007194,N,2017-10-18,2020-10-17,"SYSTEMS SOFTWARE ANALYST",Y,"SRIVEN SYSTEMS OF TX, INC",PHOENIX,AZ,NULL,85027,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007195,N,2017-10-02,2020-10-02,"SENIOR SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",ORLANDO,FL,NULL,32830,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007196,Y,2017-11-25,2020-11-24,"TAX ACCOUNTANT",Y,"WOOD BUSINESS SOLUTIONS, INC.","LOS ANGELES",CA,NULL,90041,"ACCOUNTANTS AND AUDITORS"
UA007197,Y,2017-10-02,2020-10-01,"PROGRAMMER/DEVELOPER 2",Y,"CAPGEMINI AMERICA INC",CHICAGO,IL,NULL,60606,"COMPUTER PROGRAMMERS"
UA007198,Y,2017-11-06,2020-11-06,"SR. SOFTWARE ENGINEER, MOBILE",Y,"ROKU, INC.","LOS GATOS",CA,NULL,95032,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007199,N,2017-10-02,2020-10-01,"SOLUTION ARCHITECT 4",Y,"CAPGEMINI AMERICA INC","BERKELEY HEIGHTS",NJ,NULL,7922,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007200,Y,2017-10-18,2020-10-18,"ASSOCIATE ADVISOR",Y,"UST GLOBAL INC.",NORFOLK,VA,NULL,23502,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007201,N,2017-10-02,2020-10-01,"PROGRAMMER ANALYST",Y,"VENSOFT SOLUTIONS INC",GREENVILLE,DE,NULL,19807,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007202,Y,2017-10-02,2020-10-01,"ASSISTANT PROFESSOR",Y,"METROPOLITAN STATE UNIVERSITY OF DENVER",DENVER,CO,NULL,80204,"POSTSECONDARY TEACHERS, ALL OTHER"
UA007203,N,2017-12-02,2020-12-02,"SOFTWARE PROGRAMMER / APPLICTAIONS DEVELOPER",Y,"EASTRAY TECHNOLOGIES, INC.",ALBANY,NY,NULL,12210,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007204,Y,2017-10-02,2020-10-01,"SOLUTION ARCHITECT 4",Y,"CAPGEMINI AMERICA INC",CHARLOTTE,NC,NULL,28244,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007205,Y,2017-10-10,2020-10-09,"STAFF ASSOCIATE",Y,"COLUMBIA UNIVERSITY","NEW YORK",NY,NULL,10032,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS"
UA007206,Y,2017-12-04,2018-12-03,"CLINICAL FELLOW",Y,"ST. JUDE CHILDREN'S RESEARCH HOSPITAL",MEMPHIS,TN,NULL,38105,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS"
UA007207,Y,2018-03-09,2021-03-08,"SENIOR SOFTWARE ENGINEER",Y,"INTUIT INC.","MOUNTAIN VIEW",CA,NULL,94043,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007208,Y,2017-10-05,2020-10-04,"PROGRAMMER ANALYST",Y,"SPRUCE TECHNOLOGY INC.",CLIFTON,NJ,NULL,7012,"COMPUTER SYSTEMS ANALYSTS"
UA007209,Y,2018-01-18,2021-01-17,"SOFTWARE ENGINEER",Y,"IVY TECH SOLUTIONS INC","ARLINGTON HEIGHTS",IL,NULL,60004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007210,N,2017-10-02,2019-09-03,"PROGRAMMER ANALYST",Y,"EUREKA INFOTECH, INC",CAMBRIDGE,MA,NULL,2142,"COMPUTER SYSTEMS ANALYSTS"
UA007211,Y,2017-10-15,2020-10-15,"SENIOR .NET DEVELOPER",Y,"METRO-GOLDWYN-MAYER STUDIOS INC.","BEVERLY HILLS",CA,NULL,90210,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007212,Y,2018-01-01,2020-12-31,"PROGRAMMER ANALYST",Y,"SPRUCE TECHNOLOGY INC.",PHILADELPHIA,PA,NULL,19102,"COMPUTER SYSTEMS ANALYSTS"
UA007213,N,2017-10-02,2019-09-06,"SOFTWARE DEVELOPER",Y,"VANTAGE POINT CONSULTING INC.","ROLLING MEADOWS",NY,NULL,60008,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007214,Y,2018-03-27,2021-03-27,"STAFF SOFTWARE ENGINEER",Y,"WAL-MART ASSOCIATES, INC.",SUNNYVALE,CA,NULL,94086,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007215,N,2017-10-09,2020-03-26,"SENIOR ACCOUNTANT - TREASURY",Y,"LUXOTTICA U.S. HOLDINGS CORPORATION","PORT WASHINGTON",NY,NULL,11050,"ACCOUNTANTS AND AUDITORS"
UA007216,N,2018-01-29,2021-01-28,ANALYST,Y,"TATA CONSULTANCY SERVICES LIMITED",ATLANTA,GA,NULL,30339,"COMPUTER SYSTEMS ANALYSTS"
UA007217,N,2018-04-01,2021-03-31,"LEAD BUSINESS ANALYST",Y,"RETAIL SERVICES AND SYSTEMS, INC.",BETHESDA,MD,NULL,20817,"COMPUTER SYSTEMS ANALYSTS"
UA007218,N,2017-10-02,2020-10-01,"PRODUCT MANAGER",Y,"NOKIA USA INC.",SUNNYVALE,CA,NULL,94086,"MARKETING MANAGERS"
UA007219,N,2017-10-24,2020-10-23,ENGINEER,Y,"NORDSTROM, INC.",SEATTLE,WA,NULL,9810,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007220,Y,2017-10-03,2020-10-02,ATTORNEY,Y,"ATRIUM LLP","SAN FRANCISCO",CA,NULL,94103,LAWYERS
UA007221,Y,2018-03-11,2021-03-10,"PRINCIPAL SOFTWARE ENGINEER",Y,"NUANCE COMMUNICATIONS, INC.",MCDONALD,PA,NULL,15057,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007222,Y,2017-10-11,2020-10-11,"MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEER)",Y,"PURE STORAGE, INC.","MOUNTAIN VIEW",CA,NULL,94041,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007223,N,2017-10-09,2020-10-08,"AUDIT ASSOCIATE",Y,"MAH & ASSOCIATES, LLP","SAN FRANCISCO",CA,NULL,94111,"ACCOUNTANTS AND AUDITORS"
UA007224,Y,2018-04-01,2021-03-31,"RESEARCH ASSOCIATE",Y,"THE SALK INSTITUTE FOR BIOLOGICAL STUDIES","LA JOLLA",CA,NULL,92037,"BIOLOGICAL SCIENTISTS, ALL OTHER"
UA007225,N,2017-10-02,2020-10-01,"SOFTWARE ENGINEER",Y,"AB OVO, INC.",BELLEVUE,WA,NULL,98004,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007226,Y,2017-10-17,2019-10-15,"SYSTEMS ANALYST",Y,"COMPUNNEL SOFTWARE GROUP, INC.",HORSHAM,PA,NULL,19044,"COMPUTER SYSTEMS ANALYSTS"
UA007227,N,2018-04-01,2021-04-01,"SOFTWARE ENGINEER",Y,"MPG OPERATIONS LLC","NEW YORK",NY,NULL,10103,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007228,N,2017-10-03,2020-10-02,"PROGRAMMER ANALYST",Y,"DGN TECHNOLOGIES INC","WEST ALLIS",WI,NULL,53214,"COMPUTER SYSTEMS ANALYSTS"
UA007229,N,2017-10-09,2020-09-14,"SUPPLY CHAIN ANALYST",Y,"CEMEX CONSTRUCTION MATERIALS PACIFIC, LLC",LIVERMORE,CA,NULL,94550,LOGISTICIANS
UA007230,N,2017-12-21,2020-12-20,DEVELOPER/PROGRAMMER,Y,"ERP ANALYSTS, INC",RICHMOND,VA,NULL,23230,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007231,N,2017-10-16,2020-10-16,"SR. SOFTWARE DEVELOPER - JAVA",Y,"CIGNITI TECHNOLOGIES, INC.",IRVING,TX,NULL,75039,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007232,N,2018-03-09,2021-03-09,"VICE PRESIDENT, SOFTWARE ENGINEERING",Y,"JPMORGAN CHASE &AMP; CO.","NEW YORK",NY,NULL,10001,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007233,N,2017-10-16,2020-10-16,"SENIOR SOFTWARE ENGINEER",Y,"GE HEALTHCARE IITS USA CORP.",CHICAGO,IL,NULL,60661,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007234,N,2018-03-24,2021-03-24,"SOFTWARE ENGINEER",Y,"FACEBOOK, INC.","MENLO PARK",CA,NULL,94025,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007235,Y,2017-10-16,2020-10-15,"SENIOR SOFTWARE ENGINEER",Y,"SMARTTHINGS, INC.","MOUNTAIN VIEW",CA,NULL,94043,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007236,Y,2017-10-06,2020-10-05,"TECH. PROFESSIONAL IV - HEAT TRANSFER EQUIPMENT ENGINEERING",Y,"WOOD GROUP USA, INC.",HOUSTON,TX,NULL,77094,"MECHANICAL ENGINEERS"
UA007237,Y,2017-10-28,2020-10-27,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED",BLOOMINGTON,IL,NULL,61791,"COMPUTER PROGRAMMERS"
UA007238,N,2017-10-10,2020-10-09,"APPLICATION ARCHITECT - CAREER",Y,"EQUIFAX INC.",ALPHARETTA,GA,NULL,30005,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007239,Y,2017-10-07,2020-10-06,"ADVISORY CONSULTANT",Y,"DELOITTE & TOUCHE LLP",CAMBRIDGE,MA,NULL,2142,"MANAGEMENT ANALYSTS"
UA007240,N,2017-10-21,2020-10-20,"ENGINEERING MANAGER",Y,"CLEARESULT CONSULTING INC.","SAN BRUNO",CA,NULL,94066,"ARCHITECTURAL AND ENGINEERING MANAGERS"
UA007241,Y,2017-10-04,2020-10-03,"SENIOR CONSULTANT (.NET DEVELOPER)",Y,"INFORMATION CONTROL COMPANY LLC",COLUMBUS,OH,NULL,43231,"COMPUTER SYSTEMS ANALYSTS"
UA007242,N,2017-10-16,2020-10-15,"SW DEVELOP ENG",Y,"APPLE INC.",CUPERTINO,CA,NULL,95014,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007243,Y,2018-04-01,2021-03-31,"TEST ENGINEER",Y,"SIEMIC, INC.",MILPITAS,CA,NULL,95035,"ELECTRICAL ENGINEERS"
UA007244,Y,2017-10-09,2020-10-08,"SOFTWARE DEVELOPER",Y,"NETLINE TECHNOLOGIES LLC",MIAMI,FL,NULL,33131,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007245,Y,2017-10-16,2020-10-15,"IT APPLICATION DEVELOPER",Y,"COLLABORATE SOLUTIONS INC",SHREWSBURY,MA,NULL,1545,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007246,Y,2017-10-09,2020-10-09,"SR AUTOMATION ENGINEER",Y,"MERIDIAN TECHNOLOGIES, INC.",MALVERN,PA,NULL,19355,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007247,Y,2017-10-02,2020-10-02,"QUALITY ASSURANCE ANALYST",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",FRANKLIN,OH,NULL,43017,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007248,Y,2017-10-02,2020-10-02,"SENIOR SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY","FLEMING ISLAND",FL,NULL,32003,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007249,N,2017-10-02,2020-10-02,"QUALITY ASSURANCE ANALYST",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",DUBLIN,OH,NULL,43017,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007250,Y,2017-10-02,2020-10-02,"SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",DURHAM,NC,NULL,27709,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007251,Y,2017-10-02,2020-10-01,"SR. APPLICATIONS DEVELOPER",Y,"HCL GLOBAL SYSTEMS INC",WOONSOCKET,RI,NULL,2895,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007252,N,2017-10-02,2020-10-02,"SENIOR SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",DURHAM,NC,NULL,27709,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007253,Y,2017-10-02,2020-10-02,"PROJECT MANAGER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY","ROUND ROCK",TX,NULL,78664,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007254,N,2017-10-02,2020-10-01,"GENERAL DENTIST",Y,"PERFECT DENTAL, LLC",TAUNTON,MA,NULL,2780,"DENTISTS, GENERAL"
UA007255,N,2017-11-01,2020-10-31,"BUSINESS ANALYST",Y,"PROSOFT ASSOCIATES INC.",WASHINGTON,DC,NULL,20016,"COMPUTER SYSTEMS ANALYSTS"
UA007256,N,2018-04-02,2021-04-01,"SQL SERVER DEVELOPER",Y,"INRHYTHM, INC.",RICHMOND,VA,NULL,23230,"COMPUTER PROGRAMMERS"
UA007257,N,2017-10-02,2020-05-01,"SR. APPLICATION PROGRAMMER",N,"AXELON SERVICES CORP.",IRVING,TX,NULL,75063,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007258,N,2017-11-13,2020-11-12,"RESEARCH ASSOCIATE",Y,"INDIANA UNIVERSITY",BLOOMINGTON,IN,NULL,47405,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS"
UA007259,Y,2017-10-03,2020-10-03,"TECHNOLOGY CONSULTANT",Y,"ENTIT SOFTWARE LLC",PLEASANTON,CA,NULL,94588,"COMPUTER SYSTEMS ANALYSTS"
UA007260,Y,2018-02-13,2021-02-12,"POSTDOCTORAL RESEARCH ASSOCIATE",Y,"W.M. RICE UNIVERSITY",HOUSTON,TX,NULL,77005,PHYSICISTS
UA007261,Y,2017-10-09,2020-10-08,"SUPPLIER QUALITY ENGINEER II",Y,"FRESENIUS USA, INC., A FRESENIUS MEDICAL CARE N.A. COMPANY",CONCORD,CA,NULL,94520,"ENGINEERS, ALL OTHER"
UA007262,N,2017-10-23,2020-10-22,"SENIOR DATA ENGINEER",Y,"WHOLE FOODS MARKET SERVICES, INC.",AUSTIN,TX,NULL,78703,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007263,Y,2017-10-06,2020-10-05,"STUDIO SENIOR",Y,"DELOITTE CONSULTING LLP",REDWOOD,CA,NULL,94065,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007264,N,2018-01-18,2021-01-17,"ASSISTANT PROFESSOR",Y,"STATE UNIVERSITY OF NEW YORK AT BUFFALO",BUFFALO,NY,NULL,14260,"ENGINEERING TEACHERS, POSTSECONDARY"
UA007265,Y,2018-03-30,2021-03-30,"SOFTWARE ENGINEER",Y,"FACEBOOK, INC.",SEATTLE,WA,NULL,98109,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007266,N,2017-10-09,2020-10-08,"SENIOR ENGINEER",Y,"QUEST GLOBAL SERVICES NA, INC.",CHICAGO,IL,NULL,60661,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007267,N,2018-02-13,2021-02-13,"COMPUTER SYSTEMS ANALYST II",Y,"TERADATA OPERATIONS, INC.",MIAMISBURG,OH,NULL,45343,"COMPUTER SYSTEMS ANALYSTS"
UA007268,N,2017-10-02,2019-08-31,ENGINEER,Y,"GEOSYNTEC CONSULTANTS, INC.",KENNESAW,GA,NULL,30144,"ENVIRONMENTAL ENGINEERS"
UA007269,N,2017-10-06,2020-10-05,"PRODUCT SOLUTION SPECIALIST",Y,"MAJESCO SOFTWARE AND SOLUTIONS, INC.",MORRISTOWN,NJ,NULL,7960,"COMPUTER SYSTEMS ANALYSTS"
UA007270,N,2017-10-06,2020-10-06,"SENIOR SAP CONSULTANT",Y,"ITELLIGENCE, INC.",TAMPA,FL,NULL,33626,"COMPUTER SYSTEMS ANALYSTS"
UA007271,N,2018-02-21,2021-02-20,DEVELOPER,Y,"TATA CONSULTANCY SERVICES LIMITED","DES MOINES",IA,NULL,50391,"COMPUTER PROGRAMMERS"
UA007272,N,2017-10-09,2020-10-08,"SENIOR ASSOCIATE",Y,"KPMG LLP","NEW YORK",NY,NULL,10022,"ACCOUNTANTS AND AUDITORS"
UA007273,N,2018-01-28,2021-01-27,ANALYST,Y,"TATA CONSULTANCY SERVICES LIMITED",ATLANTA,GA,NULL,30339,"COMPUTER SYSTEMS ANALYSTS"
UA007274,Y,2017-11-10,2020-11-09,"HOSPITALIST PHYSICIAN 15-170",Y,"HOSPITALIST MEDICINE PHYSICIANS OF TEXAS, PLLC",TOPEKA,KS,NULL,66606,"PHYSICIANS AND SURGEONS, ALL OTHER"
UA007275,Y,2018-03-06,2021-03-05,"SOLUTION ARCHITECT",Y,"THYSSENKRUPP ELEVATOR",ATLANTA,GA,NULL,30346,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007276,Y,2018-03-30,2021-03-29,"RESEARCH ASSOCIATE",Y,"HOWARD HUGHES MEDICAL INSTITUTE",ASHBURN,VA,NULL,20147,"LIFE SCIENTISTS, ALL OTHER"
UA007277,N,2017-10-16,2020-10-15,"SENIOR DEVOPS ENGINEER",Y,"CONSULTNET, LLC","JERSEY CITY",NJ,NULL,7306,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007278,Y,2017-10-30,2020-10-30,"MEMBER OF TECHNICAL STAFF (SOFTWARE ENGINEER)",Y,"PENSANDO SYSTEMS, INC.","SAN JOSE",CA,NULL,95110,"SOFTWARE DEVELOPERS, SYSTEMS SOFTWARE"
UA007279,N,2017-10-02,2020-10-02,"MULESOFT DEVELOPER",Y,"EXPRESS GLOBAL SOLUTIONS, LLC.","NEW YORK",NY,NULL,10041,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007280,Y,2017-10-02,2020-10-02,"MULESOFT DEVELOPER",Y,"EXPRESS GLOBAL SOLUTIONS, LLC.","NEW YORK",NY,NULL,10041,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007281,N,2017-10-16,2020-10-16,"SENIOR PROMOTIONAL MARKETING MANAGER",Y,"GROUPON, INC.",SEATTLE,WA,NULL,98101,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007282,Y,2017-10-02,2020-10-02,"SENIOR SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",LANSING,MI,NULL,48933,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007283,Y,2017-10-02,2020-10-02,"SENIOR SOFTWARE DEVELOPER",Y,"MASTECH DIGITAL TECHNOLOGIES, INC., A MASTECH DIGITAL, INC. COMPANY",TAMPA,FL,NULL,33610,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007284,Y,2017-10-16,2020-10-16,"PRODUCT MANAGER III",Y,"YAHOO HOLDINGS, INC.",SUNNYVALE,CA,NULL,94089,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007285,Y,2017-10-09,2020-10-09,"TECHNICAL MANAGER",Y,"COCO SOFT, INC.",FREMONT,CA,NULL,94538,"COMPUTER AND INFORMATION SYSTEMS MANAGERS"
UA007286,Y,2017-10-09,2020-10-08,"LINUX ADMINISTRATOR",Y,"AITA CONSULTING SERVICES, INC.",RESTON,VA,NULL,20190,"NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
UA007287,Y,2017-10-09,2020-10-08,"TECHNICAL PROJECT LEAD",Y,"V-SOFT CONSULTING GROUP, INC","MENOMONEE FALLS",WI,NULL,53051,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007288,N,2017-10-02,2020-10-01,"SOFTWARE ENGINEER",Y,"THE MATHWORKS, INC.",NATICK,MA,NULL,1760,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007289,Y,2017-10-09,2020-10-08,"SENIOR ASSOCIATE",Y,"KPMG LLP","NEW YORK",NY,NULL,10022,"COMPENSATION, BENEFITS, AND JOB ANALYSIS"
UA007290,Y,2018-03-23,2021-03-22,"TEST ENGINEER",Y,"F5 NETWORKS, INC.",SEATTLE,WA,NULL,98119,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007291,N,2018-02-21,2021-02-20,"ASSOCIATE - LEAD APPLICATIONS PROGRAMMER",Y,"BOOZ ALLEN HAMILTON INC.",ASHBURN,VA,NULL,20148,"SOFTWARE DEVELOPERS, APPLICATIONS"
UA007292,Y,2018-03-29,2020-03-28,"MANAGING EDITOR",Y,"ATP TOUR, INCORPORATED","PONTE VEDRA BEACH",FL,NULL,32082,EDITORS
UA007293,N,2018-01-08,2021-01-07,"SYSTEMS ENGINEER/JAVA",Y,"COLLABORATE SOLUTIONS INC",SHREWSBURY,MA,NULL,1545,"COMPUTER OCCUPATIONS, ALL OTHER"
UA007294,N,2017-10-05,2020-10-04,"COMPUTER SYSTEMS ARCHITECT",Y,"COMSCORE, INC.",RESTON,VA,NULL,20190,"COMPUTER OCCUPATIONS, ALL OTHER"
