JobPostSkillSetId,JobId,SkillSetId,SkillLevel
28288,13148,925,I
28289,11769,927,II
28290,6188,5572,III
28291,5724,235,II
28292,18252,2584,I
28293,2181,4568,II
28294,17587,5277,III
28295,3695,727,II
28296,19278,5972,I
28297,14325,1945,II
28298,8746,910,III
28299,2718,4625,II
28300,2818,4127,I
28301,5162,3376,II
28302,10460,3740,III
28303,10796,5087,II
28304,11085,4595,I
28305,12304,3561,II
28306,10574,2250,III
28307,18627,1722,II
28308,5331,5218,I
28309,4847,4224,II
28310,12644,458,III
28311,7938,4370,II
28312,17661,1814,I
28313,20306,5021,II
28314,13654,3658,III
28315,14291,5753,II
28316,13224,3478,I
28317,3870,2261,II
28318,6718,767,III
28319,15168,4955,II
28320,8278,2079,I
28321,2866,3650,II
28322,7309,4118,III
28323,1545,320,II
28324,20192,744,I
28325,3878,5708,I
28326,1368,484,II
28327,4107,3140,III
28328,16041,39,II
28329,19049,4496,I
28330,13368,3092,II
28331,20331,102,III
28332,20441,3499,II
28333,5790,3022,I
28334,21533,3414,II
28335,11517,2468,III
28336,19934,3030,II
28337,14643,4706,I
28338,1179,5571,II
28339,19143,2349,III
28340,13226,3855,II
28341,17427,2267,I
28342,3856,1850,II
28343,15616,2331,III
28344,14780,2720,II
28345,19348,80,I
28346,2543,1606,II
28347,13730,2552,III
28348,3508,398,II
28349,9184,2617,I
28350,17660,3338,II
28351,5550,2440,III
28352,8548,2655,II
28353,7648,38,I
28354,1080,5970,II
28355,9908,2285,III
28356,9154,4037,II
28357,19618,1975,I
28358,14143,5758,II
28359,9779,571,III
28360,11831,46,II
28361,3744,4992,I
28362,245,840,II
28363,563,3277,III
28364,19101,4807,II
28365,5880,1254,I
28366,1840,3610,II
28367,21213,1004,III
28368,21316,5026,II
28369,2882,1987,I
28370,3748,3647,II
28371,12562,5365,III
28372,21419,3107,II
28373,10942,1753,I
28374,15535,1221,II
28375,5576,3367,III
28376,11458,1431,II
28377,18482,1873,I
28378,6832,2083,II
28379,13381,4812,III
28380,883,3312,II
28381,12145,5130,I
28382,359,1437,II
28383,4338,3087,III
28384,21187,4068,II
28385,21191,4756,I
28386,3475,3175,II
28387,4107,3534,III
28388,16327,242,II
28389,942,5569,I
28390,19944,747,II
28391,10461,5781,III
28392,21655,3484,II
28393,10635,5290,I
28394,21256,1564,II
28395,11530,1734,III
28396,6715,5922,II
28397,7790,5436,I
28398,1754,2029,II
28399,2108,655,III
28400,20069,5809,II
28401,9598,73,I
28402,4340,1596,II
28403,6303,3116,III
28404,10967,3617,II
28405,4227,3343,I
28406,21491,1986,II
28407,2378,621,III
28408,20152,4671,II
28409,17634,2731,I
28410,13329,1078,II
28411,4620,2415,III
28412,18069,2114,II
28413,5502,4242,I
28414,1742,5900,II
28415,10164,2994,III
28416,17386,11,II
28417,7372,4101,I
28418,12100,1943,II
28419,7820,1432,III
28420,8848,4212,II
28421,7339,2271,I
28422,18523,3755,II
28423,4695,4366,III
28424,20640,5980,II
28425,6669,4943,I
28426,13833,4715,II
28427,5328,4562,III
28428,2101,3334,II
28429,13421,2720,I
28430,1424,5373,II
28431,5862,394,III
28432,12492,4694,II
28433,17786,913,I
28434,1430,713,II
28435,374,4868,III
28436,2440,3970,II
28437,8733,1622,I
28438,15060,101,II
28439,15995,5476,III
28440,38,2870,II
28441,3756,4956,I
28442,6260,2443,II
28443,4236,1726,III
28444,1286,5328,II
28445,16982,3347,I
28446,5848,1890,II
28447,3624,312,III
28448,8680,1319,II
28449,21756,4351,I
28450,9033,3116,II
28451,12918,3572,III
28452,7244,5337,II
28453,1970,1029,I
28454,5059,2691,II
28455,10673,2821,III
28456,6387,5232,II
28457,10787,3908,I
28458,6466,5747,II
28459,18237,3041,III
28460,7718,563,II
28461,9365,3514,I
28462,12569,1693,II
28463,8730,4745,III
28464,14149,2161,II
28465,6064,3431,I
28466,16175,2394,II
28467,11812,3278,III
28468,15126,821,II
28469,19006,2103,I
28470,15036,2342,II
28471,14805,648,III
28472,8103,744,II
28473,4977,1742,I
28474,17342,2774,II
28475,14757,5428,III
28476,18866,5868,II
28477,15017,2316,I
28478,16843,4532,II
28479,19637,5139,III
28480,5964,3173,II
28481,3558,629,I
28482,10254,4190,II
28483,18644,3606,III
28484,12726,5855,II
28485,8830,5820,I
28486,7477,4540,II
28487,1237,4273,III
28488,10125,1683,II
28489,8648,2348,I
28490,17987,3176,II
28491,10094,1639,III
28492,11270,5061,II
28493,19888,49,I
28494,18095,1018,II
28495,393,3413,III
28496,11241,5363,II
28497,16308,3423,I
28498,7562,366,II
28499,15911,5433,III
28500,16397,3504,II
28501,15052,1915,I
28502,18044,3917,II
28503,15411,667,III
28504,15797,4230,II
28505,9393,5164,I
28506,15861,2229,II
28507,19652,2316,III
28508,16331,2256,II
28509,13056,1003,I
28510,18870,4486,II
28511,1590,3358,III
28512,1233,4977,II
28513,16573,4010,I
28514,12675,3450,II
28515,5001,5524,III
28516,2599,4530,II
28517,14263,5598,I
28518,606,768,II
28519,17547,4378,III
28520,18316,3545,II
28521,7510,1694,I
28522,14452,5990,II
28523,3341,3650,III
28524,9137,581,II
28525,19380,2197,I
28526,21734,200,II
28527,12379,204,III
28528,5374,216,II
28529,2555,3145,I
28530,104,352,II
28531,10525,1358,III
28532,7707,5581,II
28533,332,4202,I
28534,19948,363,II
28535,6025,289,III
28536,3266,3776,II
28537,9705,2938,I
28538,19278,3319,II
28539,5995,3055,III
28540,14810,586,II
28541,4719,2544,I
28542,13401,4328,II
28543,15799,3287,III
28544,1252,2181,II
28545,17332,5306,I
28546,11215,4712,II
28547,10809,5958,III
28548,15279,940,II
28549,11499,5679,I
28550,900,3253,II
28551,17460,2953,III
28552,20873,3582,II
28553,12878,2275,I
28554,8457,4837,II
28555,12163,165,III
28556,9236,5688,II
28557,13244,636,I
28558,666,4143,II
28559,6068,1707,III
28560,9832,3028,I
28561,6742,3527,II
28562,8226,4995,III
28563,12898,1246,II
28564,5228,3387,I
28565,9743,2811,II
28566,16224,5233,III
28567,12145,4345,II
28568,13830,4552,I
28569,20883,4460,II
28570,6839,5311,III
28571,6789,4030,II
28572,3193,5520,I
28573,8767,2546,II
28574,20848,2306,III
28575,10122,2571,II
28576,8225,898,I
28577,14009,2419,II
28578,18529,189,III
28579,19046,1109,II
28580,20281,5306,I
28581,21407,2464,II
28582,18077,4208,III
28583,19901,1709,II
28584,10678,1008,I
28585,12175,4467,II
28586,9505,427,III
28587,13580,1596,II
28588,20538,5365,I
28589,6400,1618,II
28590,20630,1835,III
28591,14367,1055,II
28592,8546,1890,I
28593,2803,2228,II
28594,21506,5220,III
28595,11050,1540,II
28596,9137,2230,I
28597,18019,3129,II
28598,4252,1756,III
28599,13479,2673,II
28600,11074,344,I
28601,20792,1623,II
28602,16278,2671,III
28603,21039,2582,II
28604,19954,587,I
28605,11604,5183,II
28606,5518,1709,III
28607,8411,5401,II
28608,10433,4886,I
28609,245,3189,II
28610,20749,4883,III
28611,11642,1514,II
28612,7974,5307,I
28613,20863,5789,II
28614,9926,4755,III
28615,20620,4298,II
28616,11809,4774,I
28617,12208,3113,II
28618,1161,5136,III
28619,10918,1860,II
28620,20333,3780,I
28621,9311,4444,II
28622,13651,3411,III
28623,16268,2193,II
28624,2735,5765,I
28625,2801,4147,II
28626,5103,5563,III
28627,5473,5127,II
28628,21199,5065,I
28629,8820,472,II
28630,7390,229,III
28631,18363,1181,II
28632,14761,3579,I
28633,19070,3161,II
28634,18304,171,III
28635,6217,673,II
28636,12005,5561,I
28637,11048,862,II
28638,9683,3129,III
28639,8170,5406,II
28640,10575,1579,I
28641,7405,5826,II
28642,19639,2980,III
28643,12848,3966,II
28644,17609,3368,I
28645,21084,2920,II
28646,12839,384,III
28647,152,1711,II
28648,14586,3307,I
28649,10982,3315,II
28650,9734,1527,III
28651,2724,416,II
28652,3079,2264,I
28653,8911,3335,II
28654,4620,498,III
28655,9872,3634,II
28656,12010,4833,I
28657,7054,1132,II
28658,17278,2318,III
28659,11603,1469,II
28660,20658,370,I
28661,8999,1600,II
28662,17921,1122,III
28663,4331,1976,II
28664,18200,5865,I
28665,11203,4239,II
28666,13180,1422,III
28667,15288,1426,II
28668,12552,2536,I
28669,13236,2996,II
28670,11463,3101,III
28671,20942,2270,II
28672,3328,2212,I
28673,12420,3026,II
28674,13488,4780,III
28675,2295,3868,II
28676,16222,4448,I
28677,20241,5541,II
28678,18540,5077,III
28679,1404,544,II
28680,18898,2343,I
28681,2397,2383,II
28682,12658,3226,III
28683,16888,5464,II
28684,9713,2711,I
28685,16757,2704,II
28686,8331,1189,III
28687,14238,4368,II
28688,2503,1251,I
28689,16682,5153,II
28690,2729,69,III
28691,5491,788,II
28692,15559,5153,I
28693,4927,5662,II
28694,9009,4770,III
28695,16341,2432,II
28696,7693,3504,I
28697,10680,5820,II
28698,11200,2129,III
28699,2440,4130,II
28700,19140,4926,I
28701,11383,5116,II
28702,5943,2929,III
28703,6742,5592,II
28704,15125,4974,I
28705,15024,3566,II
28706,15415,1458,III
28707,6881,3676,II
28708,17039,1660,I
28709,865,3487,II
28710,20746,1137,III
28711,5172,1959,II
28712,17102,1704,I
28713,19860,5655,I
28714,18837,2376,II
28715,12299,2432,III
28716,4591,5558,II
28717,218,2144,I
28718,15151,2119,II
28719,18621,5436,III
28720,4039,4657,II
28721,8408,227,I
28722,17764,1776,II
28723,13399,2533,III
28724,1387,694,II
28725,8577,5613,I
28726,12,4547,II
28727,17542,1128,III
28728,6579,3400,II
28729,19512,2978,I
28730,20816,1168,II
28731,6640,4190,III
28732,4895,3736,II
28733,5313,347,I
28734,12982,1804,II
28735,19303,2223,III
28736,11133,4490,II
28737,18764,5581,I
28738,17196,2606,II
28739,16760,4886,III
28740,14497,2018,II
28741,2742,5569,I
28742,889,4241,II
28743,10478,580,III
28744,12323,913,II
28745,18591,5813,I
28746,1885,666,II
28747,15031,1588,III
28748,18525,4664,II
28749,10346,4237,I
28750,19868,2588,II
28751,10109,3436,III
28752,11902,3056,II
28753,7191,1252,I
28754,11255,1559,II
28755,8420,3670,III
28756,2514,2114,II
28757,13596,5042,I
28758,7887,5678,II
28759,19369,2966,III
28760,6482,2243,II
28761,10478,4278,I
28762,14477,2024,II
28763,21640,2059,III
28764,7581,5763,II
28765,11244,2127,I
28766,11959,3704,II
28767,18977,2549,III
28768,17554,1218,II
28769,4576,4468,I
28770,21774,5274,II
28771,971,5058,III
28772,4184,590,II
28773,18640,589,I
28774,19568,972,II
28775,2942,1149,III
28776,4912,3069,II
28777,7311,5412,I
28778,13858,103,II
28779,17000,5346,III
28780,15832,3695,II
28781,10142,3652,I
28782,4042,116,II
28783,4830,3791,III
28784,13756,1530,II
28785,8404,4225,I
28786,1065,1553,II
28787,21558,1786,III
28788,19909,2680,II
28789,12535,4455,I
28790,14187,1085,II
28791,11279,5821,III
28792,18226,4845,II
28793,12285,3747,I
28794,17128,5416,II
28795,16245,5899,III
28796,13266,4060,II
28797,4326,715,I
28798,13637,4970,II
28799,20707,4866,III
28800,4798,3422,II
28801,105,2500,I
28802,8820,5194,II
28803,6904,252,III
28804,4842,4128,II
28805,6118,5509,I
28806,10624,2778,II
28807,17467,3519,III
28808,13140,3602,II
28809,10322,5412,I
28810,3,505,II
28811,6624,2409,III
28812,6875,3273,II
28813,20067,4169,I
28814,6025,2904,II
28815,17456,2415,III
28816,16016,5753,II
28817,13438,5218,I
28818,13278,2948,II
28819,5029,5387,III
28820,12227,5922,II
28821,18229,4731,I
28822,4866,5634,II
28823,8540,4758,III
28824,19157,2803,II
28825,1294,4540,I
28826,7244,3072,II
28827,1564,5168,III
28828,10937,3301,II
28829,12696,1056,I
28830,16377,2112,II
28831,10931,2669,III
28832,3168,3478,II
28833,18122,4683,I
28834,16779,3964,II
28835,12377,3570,III
28836,5670,3853,II
28837,12757,2293,I
28838,1638,5951,II
28839,5923,4044,III
28840,19209,614,II
28841,6899,3233,I
28842,12492,3433,II
28843,3887,3097,III
28844,5405,4016,II
28845,19037,3255,I
28846,1518,71,II
28847,7662,3221,III
28848,8328,692,II
28849,11411,3317,I
28850,4222,1158,II
28851,2785,3132,III
28852,13818,968,II
28853,7809,224,I
28854,1573,4583,II
28855,3798,5413,III
28856,13953,1087,II
28857,17157,2619,I
28858,6215,750,II
28859,757,1296,III
28860,20567,3698,II
28861,21128,240,I
28862,9377,2617,II
28863,13340,2300,III
28864,4916,1669,II
28865,11846,1958,I
28866,8037,5734,II
28867,6453,3863,III
28868,10362,2643,II
28869,7432,939,I
28870,1874,3920,II
28871,5872,47,III
28872,17415,3012,II
28873,14310,5058,I
28874,9486,1960,II
28875,19068,1850,III
28876,19199,2317,II
28877,8720,833,I
28878,16994,129,II
28879,21799,2445,III
28880,4210,1211,II
28881,13937,874,I
28882,1199,2405,II
28883,7600,2888,III
28884,4292,2019,II
28885,16884,5184,I
28886,15711,626,II
28887,18464,91,III
28888,13977,3800,II
28889,18185,1161,I
28890,11527,4016,II
28891,3356,1665,III
28892,3367,210,II
28893,15625,2387,I
28894,13125,1149,II
28895,16689,3950,III
28896,1323,3902,II
28897,4320,2655,I
28898,13876,2900,II
28899,1117,5254,III
28900,9092,4843,II
28901,8122,486,I
28902,10386,175,II
28903,1782,5980,III
28904,4173,3149,II
28905,5242,5162,I
28906,20719,2208,II
28907,16889,5317,III
28908,14687,2275,II
28909,16245,2748,I
28910,18351,5037,II
28911,509,4285,III
28912,12265,904,II
28913,13954,646,I
28914,15483,1116,II
28915,9558,11,III
28916,2908,770,II
28917,6939,3751,I
28918,5793,4835,II
28919,6501,1769,III
28920,9064,3762,II
28921,6119,3328,I
28922,15770,868,II
28923,6656,3851,III
28924,10572,4214,II
28925,17879,5976,I
28926,2117,3178,II
28927,7045,3933,III
28928,13426,1854,II
28929,6875,2626,I
28930,5180,3502,II
28931,13672,5865,III
28932,12954,5732,II
28933,5724,4022,I
28934,9238,5823,II
28935,6600,4435,III
28936,20114,5571,II
28937,453,2330,I
28938,15625,1372,II
28939,4585,4483,III
28940,9763,2502,II
28941,5131,4775,I
28942,12630,2888,II
28943,6100,2372,III
28944,900,3387,II
28945,7938,2676,I
28946,2388,3292,II
28947,12661,1857,III
28948,18385,3224,I
28949,5200,3052,II
28950,14677,3013,III
28951,17113,2683,II
28952,13384,2669,I
28953,13002,5208,II
28954,95,2237,III
28955,1343,4857,II
28956,4460,1133,I
28957,5993,357,II
28958,4222,3354,III
28959,11209,5854,II
28960,1693,4376,I
28961,12740,1555,II
28962,21577,5094,III
28963,18937,524,II
28964,14523,4253,I
28965,20068,3597,II
28966,7475,5925,III
28967,2486,2572,II
28968,435,765,I
28969,6908,4247,II
28970,18109,4695,III
28971,3987,3917,II
28972,16263,3189,I
28973,5218,5954,II
28974,6925,2722,III
28975,11925,2485,II
28976,16371,4125,I
28977,18436,5161,II
28978,16390,797,III
28979,14354,4548,II
28980,3817,673,I
28981,17430,5125,II
28982,14220,2928,III
28983,7975,5173,II
28984,2102,4929,I
28985,18058,2355,II
28986,17924,2568,III
28987,17487,1519,II
28988,10072,919,I
28989,2123,4635,II
28990,14317,1590,III
28991,17460,4403,II
28992,8909,4294,I
28993,13464,5975,II
28994,8891,709,III
28995,7133,285,II
28996,12019,2515,I
28997,3903,4533,II
28998,5076,650,III
28999,14471,3227,II
29000,8516,3789,I
29001,14063,553,II
29002,8422,3053,III
29003,261,3491,II
29004,15813,1712,I
29005,2134,1352,II
29006,13959,5391,III
29007,1614,1200,II
29008,2168,198,I
29009,9802,4333,II
29010,17100,3611,III
29011,8666,872,II
29012,3401,1808,I
29013,18572,338,II
29014,18676,1096,III
29015,19500,840,II
29016,16049,2231,I
29017,17477,630,II
29018,15264,5103,III
29019,3374,5751,II
29020,1411,882,I
29021,8305,3131,II
29022,15321,2955,III
29023,428,3759,II
29024,660,3291,I
29025,3878,884,II
29026,2769,5990,III
29027,11435,372,II
29028,18924,3712,I
29029,9380,3653,II
29030,7952,1555,III
29031,19887,5154,II
29032,14372,45,I
29033,13434,4038,II
29034,7122,3797,III
29035,17161,5523,II
29036,12995,4547,I
29037,19334,2505,II
29038,8568,796,III
29039,20522,1228,II
29040,8107,3575,I
29041,16875,4712,II
29042,18023,2902,III
29043,3539,5203,II
29044,6789,2314,I
29045,9391,3381,II
29046,18706,1357,III
29047,15823,5912,II
29048,14639,2380,I
29049,21603,4983,II
29050,13429,5826,III
29051,17787,4833,II
29052,10520,3043,I
29053,13783,5723,II
29054,4906,941,III
29055,3126,2466,II
29056,10408,3624,I
29057,10047,957,II
29058,351,3971,III
29059,16800,3488,II
29060,5571,393,I
29061,3796,4038,II
29062,496,4134,III
29063,2929,2626,II
29064,8309,1720,I
29065,20379,5816,II
29066,2356,3734,III
29067,5270,2471,II
29068,9617,3104,I
29069,11633,4316,II
29070,20566,5393,III
29071,8569,2046,II
29072,18676,3179,I
29073,2225,4683,II
29074,2153,2031,III
29075,7139,5379,II
29076,10813,4319,I
29077,7533,2623,II
29078,1829,2151,III
29079,4021,2741,II
29080,12406,3391,I
29081,12384,5459,II
29082,14468,3879,III
29083,9402,3584,II
29084,16628,1647,I
29085,5118,5029,II
29086,568,2076,III
29087,19595,1594,II
29088,18125,5041,I
29089,2517,4477,II
29090,10384,1182,III
29091,15068,5772,II
29092,672,5199,I
29093,20784,442,II
29094,7548,3017,III
29095,11423,889,II
29096,14500,763,I
29097,17268,83,II
29098,5110,5725,III
29099,16439,639,II
29100,3059,2623,I
29101,16136,2409,I
29102,16768,5810,II
29103,18421,2407,III
29104,5622,1838,II
29105,17965,2267,I
29106,17673,785,II
29107,21412,3970,III
29108,21811,5359,II
29109,32,1790,I
29110,13622,1382,II
29111,18040,1558,III
29112,2806,4824,II
29113,18681,2533,I
29114,21664,3448,II
29115,2443,1294,III
29116,6459,2327,II
29117,967,4079,I
29118,16257,1344,II
29119,555,2740,III
29120,18850,4718,II
29121,6604,4059,I
29122,14151,5263,II
29123,7481,2471,III
29124,18926,2585,II
29125,12064,4258,I
29126,14688,522,II
29127,19823,5986,III
29128,6149,1517,II
29129,7811,4253,I
29130,18661,1098,II
29131,5029,5852,III
29132,6911,4960,II
29133,1413,5060,I
29134,16127,5049,II
29135,2020,1208,III
29136,21778,163,II
29137,225,722,I
29138,12353,4812,II
29139,3206,1342,III
29140,5813,1791,II
29141,4409,410,I
29142,8676,2064,II
29143,6290,4807,III
29144,13338,615,II
29145,8895,2281,I
29146,18977,25,II
29147,11714,1765,III
29148,2436,5613,II
29149,15504,4431,I
29150,11841,264,II
29151,3039,1671,III
29152,5730,4451,II
29153,17908,3259,I
29154,1513,2478,II
29155,1851,3305,III
29156,19716,1936,II
29157,19575,2437,I
29158,518,3191,II
29159,13882,4472,III
29160,5446,4001,II
29161,21101,294,I
29162,18190,2071,II
29163,7588,5757,III
29164,10691,4665,II
29165,12196,1519,I
29166,15104,3383,II
29167,21263,3504,III
29168,14730,4440,II
29169,9397,360,I
29170,19279,2868,II
29171,13382,2854,III
29172,10756,2374,II
29173,14250,1809,I
29174,18765,3443,II
29175,21065,4907,III
29176,5017,5256,II
29177,11990,3416,I
29178,11348,5475,II
29179,19463,1337,III
29180,20846,91,II
29181,3170,2454,I
29182,14797,5525,II
29183,17243,242,III
29184,7094,3233,II
29185,17355,4726,I
29186,21809,4337,II
29187,11203,5689,III
29188,305,4959,II
29189,7632,777,I
29190,17295,1381,II
29191,4583,2861,III
29192,7121,5734,II
29193,15780,4430,I
29194,17969,297,II
29195,6917,5488,III
29196,11989,2237,II
29197,18087,731,I
29198,21517,2744,II
29199,11399,797,III
29200,15766,3107,II
29201,11176,3547,I
29202,2220,4473,II
29203,9429,1082,III
29204,18886,535,II
29205,10260,3669,I
29206,168,5604,II
29207,14557,3998,III
29208,6666,844,II
29209,15341,1645,I
29210,4217,4753,II
29211,9515,2311,III
29212,13279,2271,II
29213,17816,4563,I
29214,4243,3885,II
29215,5376,2649,III
29216,2470,2792,II
29217,19835,4863,I
29218,8146,1291,II
29219,6504,336,III
29220,306,5993,II
29221,12991,5330,I
29222,17017,2458,II
29223,13211,2800,III
29224,21179,4285,II
29225,21532,760,I
29226,10221,3919,II
29227,11686,4379,III
29228,18068,79,II
29229,20095,5295,I
29230,9771,1085,II
29231,4191,3468,III
29232,13742,1225,II
29233,13234,899,I
29234,15465,1081,II
29235,9896,4670,III
29236,4530,1805,II
29237,17471,2859,I
29238,12606,5913,II
29239,6768,920,III
29240,4013,2938,II
29241,13836,625,I
29242,14303,5812,II
29243,1749,3368,III
29244,19258,2911,II
29245,1307,3990,I
29246,19127,4911,II
29247,11471,2815,III
29248,3810,2951,II
29249,1063,1132,I
29250,6521,2963,II
29251,6422,4114,III
29252,14025,2682,II
29253,6673,859,I
29254,1870,794,II
29255,2323,4074,III
29256,2193,4183,II
29257,638,2708,I
29258,10369,3951,II
29259,3107,4606,III
29260,20481,962,II
29261,16755,3894,I
29262,13727,1188,II
29263,9518,5557,III
29264,19885,2166,II
29265,18029,5369,I
29266,7896,2155,II
29267,18676,536,III
29268,5594,1845,II
29269,18643,3708,I
29270,3541,549,II
29271,3868,5910,III
29272,732,1622,II
29273,15365,4221,I
29274,5255,2944,II
29275,19707,375,III
29276,14784,3218,II
29277,123,3593,I
29278,4675,4611,II
29279,19680,2712,III
29280,11413,2511,II
29281,982,5221,I
29282,10341,2645,II
29283,18214,2794,III
29284,12375,2981,II
29285,793,2095,I
29286,8647,702,II
29287,17277,985,III
29288,6589,3243,II
29289,15070,206,I
29290,18015,2189,II
29291,15455,5422,III
29292,9728,5678,II
29293,13905,5373,I
29294,18997,3560,II
29295,16681,5065,III
29296,19092,4176,II
29297,14880,3636,I
29298,10237,119,II
29299,13842,3142,III
29300,19447,1061,II
29301,18809,5924,I
29302,20746,14,II
29303,21014,4949,III
29304,4420,1414,II
29305,18565,2564,I
29306,207,3181,II
29307,5404,3761,III
29308,10116,3189,II
29309,4980,4001,I
29310,16386,3307,II
29311,1181,3337,III
29312,2604,5539,II
29313,8114,3706,I
29314,14712,1639,II
29315,8464,2643,III
29316,18400,879,II
29317,12998,3038,I
29318,15094,4567,II
29319,11345,3691,III
29320,9261,3108,II
29321,20598,2117,I
29322,1164,2206,II
